,text,onset,offset
232,première,73.52,73.86
233,fois,73.86,74.09
234,ç',74.09,74.21
235,a,74.21,74.29
236,été,74.29,74.82
237,,74.82,74.86
238,il,74.86,74.99
239,y,74.99,75.1
240,a,75.1,75.19
241,vingt,75.19,75.4
242,,75.4,75.45
243,-deux,75.45,75.68
244,ans,75.68,75.88
245,,75.88,76.25
246,par,76.25,76.47
247,un,76.47,76.59
248,hanneton,76.59,77.22
249,qui,77.22,77.34
250,était,77.34,77.58
251,tombé,77.58,77.95
252,dieu,77.95,78.29
253,sait,78.29,78.53
254,d',78.53,78.62
255,où,78.62,78.73
256,,78.73,79.63
257,il,79.63,79.78
258,,79.78,79.86
259,répandait,79.86,80.35
260,un,80.35,80.52
261,bruit,80.52,80.79
262,,80.79,80.86
263,épouvantable,80.86,81.88
264,,81.88,82.02
265,et,82.02,82.07
266,j',82.07,82.2
267,ai,82.2,82.25
268,fait,82.25,82.52
269,,82.52,82.69
270,quatre,82.69,83.06
271,erreurs,83.06,83.44
272,dans,83.44,83.73
273,une,83.73,83.88
274,addition,83.88,84.38
275,,84.38,85.39
276,la,85.39,85.49
277,,85.49,85.55
278,seconde,85.55,85.94
279,fois,85.94,86.21
280,ç',86.21,86.32
281,a,86.32,86.43
282,été,86.43,86.92
283,,86.92,86.98
284,il,86.98,87.15
285,y,87.15,87.3
286,a,87.3,87.46
287,,87.46,87.51
288,onze,87.51,87.83
289,ans,87.83,88.03
290,,88.03,88.28
291,par,88.28,88.5
292,une,88.5,88.66
293,crise,88.66,89.09
294,de,89.09,89.24
295,rhumatisme,89.24,90.05
296,,90.05,90.53
297,je,90.53,90.67
298,manque,90.67,90.94
299,d',90.94,91.01
300,exercice,91.01,91.7
301,,91.7,92.17
302,je,92.17,92.31
303,n',92.31,92.37
304,ai,92.37,92.5
305,pas,92.5,92.63
306,le,92.63,92.8
307,temps,92.8,92.95
308,de,92.95,93.06
309,flâner,93.06,93.54
310,,93.54,93.92
311,je,93.92,94.03
312,suis,94.03,94.24
313,sérieux,94.24,94.69
314,moi,94.69,94.95
315,,94.95,95.87
316,la,95.87,96.04
317,troisième,96.04,96.46
318,fois,96.46,96.85
319,,96.85,97.03
320,la,97.03,97.21
321,voici,97.21,97.7
322,,97.7,98.48
323,je,98.48,98.61
324,disais,98.61,99.04
325,,99.04,99.21
326,donc,99.21,99.44
327,,99.44,99.55
328,cinq,99.55,99.86
329,cent,99.86,100.11
330,un,100.11,100.27
331,millions,100.27,100.76
332,,100.76,101.55
333,millions,101.55,102.06
334,de,102.06,102.24
335,,102.24,102.28
336,quoi,102.28,102.69
337,,102.69,103.7
338,le,103.7,103.82
339,businessman,103.82,104.63
340,,104.63,104.68
341,comprit,104.68,105.23
342,qu',105.23,105.33
343,il,105.33,105.43
344,n',105.43,105.47
345,était,105.47,105.76
346,point,105.76,105.99
347,d',105.99,106.05
348,espoir,106.05,106.46
349,de,106.46,106.62
350,paix,106.62,106.88
351,,106.88,107.61
352,millions,107.61,108.1
353,de,108.1,108.14
354,ces,108.14,108.39
355,petites,108.39,108.73
356,choses,108.73,109.11
357,que,109.11,109.23
358,l',109.23,109.28
359,on,109.28,109.4
360,voit,109.4,109.59
361,quelquefois,109.59,110.04
362,dans,110.04,110.15
363,le,110.15,110.25
364,ciel,110.25,110.86
365,,110.86,111.73
366,des,111.73,111.93
367,mouches,111.93,112.48
368,,112.48,113.3
369,mais,113.3,113.59
370,,113.59,113.65
371,non,113.65,113.95
372,des,113.95,114.12
373,petites,114.12,114.37
374,choses,114.37,114.66
375,qui,114.66,114.82
376,brillent,114.82,115.28
377,,115.28,116.2
378,des,116.2,116.35
379,,116.35,116.44
380,abeilles,116.44,116.85
381,,116.85,117.48
382,mais,117.48,117.71
383,,117.71,117.76
384,non,117.76,118.03
385,,118.03,118.15
386,des,118.15,118.38
387,petites,118.38,118.62
388,choses,118.62,118.93
389,dorées,118.93,119.3
390,qui,119.3,119.44
391,font,119.44,119.66
392,rêvasser,119.66,120.09
393,les,120.09,120.19
394,fainéants,120.19,120.71
395,,120.71,121.08
396,mais,121.08,121.24
397,je,121.24,121.34
398,suis,121.34,121.55
399,sérieux,121.55,122.0
400,moi,122.0,122.27
401,,122.27,122.6
402,je,122.6,122.73
403,n',122.73,122.81
404,ai,122.81,122.95
405,pas,122.95,123.11
406,le,123.11,123.25
407,temps,123.25,123.45
408,de,123.45,123.55
409,rêvasser,123.55,124.12
410,,124.12,125.07
411,ah,125.07,125.83
412,des,125.83,126.14
413,étoiles,126.14,126.65
414,,126.65,127.21
415,c',127.21,127.33
416,est,127.33,127.42
417,bien,127.42,127.6
418,ça,127.6,127.93
419,,127.93,128.06
420,des,128.06,128.28
421,étoiles,128.28,128.76
422,et,128.76,128.79
423,,128.79,129.1
424,que,129.1,129.12
425,,129.12,129.72
426,fais,129.72,130.27
427,-tu,130.27,130.43
428,de,130.43,130.51
429,cinq,130.51,130.84
430,cents,130.84,130.97
431,millions,130.97,131.33
432,d',131.33,131.39
433,étoiles,131.39,131.94
434,,131.94,133.09
435,cinq,133.09,133.51
436,cent,133.51,133.74
437,un,133.74,133.8
438,,133.8,133.95
439,millions,133.95,134.42
440,six,134.42,134.8
441,cent,134.8,134.93
442,vingt,134.93,135.2
443,-deux,135.2,135.33
444,mille,135.33,135.72
445,sept,135.72,136.0
446,cent,136.0,136.22
447,trente,136.22,136.53
448,et,136.53,136.68
449,un,136.68,136.86
450,,136.86,137.26
451,je,137.26,137.43
452,suis,137.43,137.62
453,sérieux,137.62,138.03
454,moi,138.03,138.32
455,,138.32,138.6
456,je,138.6,138.76
457,suis,138.76,139.01
458,précis,139.01,139.51
459,,139.51,140.46
460,et,140.46,140.53
461,que,140.53,140.68
462,fais,140.68,140.82
463,-tu,140.82,140.98
464,de,140.98,141.04
465,ces,141.04,141.42
466,étoiles,141.42,141.94
467,,141.94,142.59
468,ce,142.59,142.76
469,,142.76,142.81
470,que,142.81,142.87
471,j',142.87,142.9
472,en,142.9,143.08
473,fais,143.08,143.37
474,,143.37,144.3
475,oui,144.3,144.52
476,,144.52,145.44
477,rien,145.44,145.86
478,,145.86,146.12
479,je,146.12,146.14
480,les,146.14,146.5
481,possède,146.5,147.09
482,,147.09,148.1
483,tu,148.1,148.26
484,possèdes,148.26,148.75
485,les,148.75,149.0
486,étoiles,149.0,149.45
487,,149.45,150.45
488,oui,150.45,150.74
489,,150.74,151.84
490,mais,151.84,152.31
491,j',152.31,152.34
492,ai,152.34,152.37
493,déjà,152.37,152.59
494,vu,152.59,152.65
495,un,152.65,152.86
496,roi,152.86,153.11
497,qui,153.11,153.54
498,,153.54,153.86
499,les,153.86,153.99
500,rois,153.99,154.25
501,ne,154.25,154.39
502,possèdent,154.39,154.72
503,,154.72,154.76
504,pas,154.76,154.99
505,,154.99,155.41
506,ils,155.41,155.6
507,règnent,155.6,156.14
508,sur,156.14,156.68
509,,156.68,156.97
510,c',156.97,157.12
511,est,157.12,157.25
512,très,157.25,157.5
513,différent,157.5,158.04
514,,158.04,159.26
515,et,159.26,159.34
516,à,159.34,159.45
517,quoi,159.45,159.63
518,cela,159.63,159.87
519,te,159.87,159.9
520,sert,159.9,160.39
521,-il,160.39,160.56
522,de,160.56,160.71
523,posséder,160.71,161.1
524,les,161.1,161.29
525,étoiles,161.29,161.79
526,,161.79,162.79
527,ça,162.79,163.04
528,me,163.04,163.09
529,sert,163.09,163.54
530,à,163.54,163.64
531,être,163.64,163.93
532,riche,163.93,164.37
533,,164.37,165.61
534,et,165.61,165.68
535,à,165.68,165.79
536,quoi,165.79,166.23
537,,166.23,166.32
538,cela,166.32,166.58
539,te,166.58,166.67
540,sert,166.67,166.83
541,-il,166.83,166.92
542,d',166.92,166.96
543,être,166.96,167.2
544,riche,167.2,167.66
545,,167.66,168.71
546,à,168.71,168.81
547,,168.81,168.96
548,acheter,168.96,169.42
549,d',169.42,169.5
550,autres,169.5,169.84
551,étoiles,169.84,170.39
552,si,170.39,170.58
553,quelqu',170.58,170.85
554,un,170.85,170.9
555,en,170.9,171.03
556,trouve,171.03,171.54
557,,171.54,172.66
558,celui,172.66,173.09
559,-là,173.09,173.28
560,,173.28,173.47
561,se,173.47,173.64
562,dit,173.64,173.88
563,en,173.88,173.95
564,lui,173.95,174.14
565,-même,174.14,174.4
566,le,174.4,174.51
567,petit,174.51,174.81
568,prince,174.81,175.36
569,,175.36,175.81
570,il,175.81,175.98
571,raisonne,175.98,176.41
572,un,176.41,176.52
573,,176.52,176.56
574,peu,176.56,176.73
575,comme,176.73,176.89
576,,176.89,176.94
577,mon,176.94,177.11
578,ivrogne,177.11,177.65
579,,177.65,178.64
580,cependant,178.64,179.33
581,,179.33,179.45
582,il,179.45,179.61
583,posa,179.61,180.01
584,encore,180.01,180.57
585,des,180.57,180.69
586,questions,180.69,181.2
587,,181.2,182.11
588,comment,182.11,182.51
589,peut,182.51,182.74
590,-on,182.74,182.93
591,posséder,182.93,183.39
592,les,183.39,183.58
593,étoiles,183.58,184.17
594,,184.17,185.11
595,à,185.11,185.26
596,qui,185.26,185.46
597,sont,185.46,185.59
598,-elles,185.59,186.07
599,,186.07,186.44
600,riposta,186.44,187.0
601,,187.0,187.21
602,grincheux,187.21,187.9
603,,187.9,188.02
604,le,188.02,188.15
605,businessman,188.15,188.97
606,,188.97,189.94
607,je,189.94,190.09
608,ne,190.09,190.14
609,sais,190.14,190.44
610,pas,190.44,190.65
611,,190.65,191.06
612,à,191.06,191.18
613,personne,191.18,191.75
614,,191.75,192.41
615,alors,192.41,192.66
616,,192.66,192.93
617,elles,192.93,193.09
618,sont,193.09,193.32
619,à,193.32,193.42
620,moi,193.42,193.79
621,,193.79,194.02
622,car,194.02,194.22
623,j',194.22,194.37
624,y,194.37,194.4
625,ai,194.4,194.54
626,pensé,194.54,194.89
627,le,194.89,195.01
628,,195.01,195.06
629,premier,195.06,195.61
630,,195.61,196.62
631,ça,196.62,196.82
632,suffit,196.82,197.3
633,,197.3,198.1
634,bien,198.1,198.33
635,sûr,198.33,198.83
636,,198.83,199.13
637,quand,199.13,199.3
638,tu,199.3,199.47
639,trouves,199.47,199.76
640,un,199.76,199.86
641,diamant,199.86,200.31
642,qui,200.31,200.43
643,n',200.43,200.49
644,est,200.49,200.63
645,à,200.63,200.71
646,personne,200.71,201.18
647,il,201.18,201.25
648,,201.25,201.38
649,est,201.38,201.67
650,à,201.67,201.77
651,toi,201.77,202.07
652,,202.07,202.89
653,quand,202.89,203.05
654,tu,203.05,203.16
655,trouves,203.16,203.45
656,une,203.45,203.56
657,île,203.56,203.8
658,qui,203.8,203.93
659,n',203.93,203.99
660,est,203.99,204.13
661,à,204.13,204.19
662,personne,204.19,204.73
663,,204.73,205.1
664,elle,205.1,205.26
665,est,205.26,205.4
666,à,205.4,205.49
667,toi,205.49,205.79
668,,205.79,206.67
669,quand,206.67,206.82
670,,206.82,206.86
671,tu,206.86,207.01
672,as,207.01,207.08
673,une,207.08,207.3
674,idée,207.3,207.55
675,le,207.55,207.65
676,premier,207.65,208.27
677,,208.27,208.37
678,tu,208.37,208.49
679,la,208.49,208.66
680,fais,208.66,208.82
681,breveter,208.82,209.49
682,,209.49,209.8
683,elle,209.8,209.95
684,est,209.95,210.1
685,à,210.1,210.21
686,toi,210.21,210.54
687,,210.54,211.52
688,et,211.52,211.64
689,moi,211.64,211.86
690,je,211.86,212.05
691,possède,212.05,212.44
692,les,212.44,212.68
693,étoiles,212.68,213.12
694,puisque,213.12,213.45
695,jamais,213.45,213.99
696,personne,213.99,214.44
697,avant,214.44,214.66
698,moi,214.66,214.83
699,n',214.83,214.92
700,a,214.92,214.97
701,songé,214.97,215.37
702,à,215.37,215.43
703,les,215.43,215.57
704,posséder,215.57,216.11
705,,216.11,217.11
706,ça,217.11,217.31
707,c',217.31,217.43
708,est,217.43,217.55
709,vrai,217.55,217.78
710,,217.78,218.2
711,dit,218.2,218.5
712,le,218.5,218.55
713,petit,218.55,218.82
714,prince,218.82,219.34
715,,219.34,220.03
716,et,220.03,220.1
717,qu',220.1,220.18
718,en,220.18,220.28
719,,220.28,220.32
720,fais,220.32,220.51
721,-tu,220.51,220.83
722,,220.83,221.9934493045519
723,je,221.9934493045519,222.0775651246627
724,,222.0775651246627,222.0933368409335
725,les,222.0933368409335,222.36408463691518
726,,222.36408463691518,222.3982566888352
727,gère,222.3982566888352,222.93
728,,222.93,223.2
729,je,223.2,223.35
730,les,223.35,223.55
731,compte,223.55,223.94
732,et,223.94,224.03
733,je,224.03,224.15
734,les,224.15,224.31
735,recompte,224.31,225.0
736,,225.0,225.24
737,dit,225.24,225.43
738,le,225.43,225.54
739,businessman,225.54,226.29
740,,226.29,226.86
741,c',226.86,226.99
742,est,226.99,227.05
743,difficile,227.05,227.79
744,,227.79,228.16
745,mais,228.16,228.29
746,je,228.29,228.42
747,suis,228.42,228.68
748,un,228.68,228.85
749,homme,228.85,229.01
750,sérieux,229.01,229.49
751,,229.49,230.56
752,le,230.56,230.71
753,petit,230.71,231.0
754,prince,231.0,231.42
755,n',231.42,231.46
756,était,231.46,231.71
757,pas,231.71,231.85
758,satisfait,231.85,232.44
759,encore,232.44,232.99
760,,232.99,233.94
761,moi,233.94,234.33
762,,234.33,234.42
763,si,234.42,234.62
764,,234.62,234.68
765,je,234.68,234.81
766,possède,234.81,235.19
767,un,235.19,235.28
768,foulard,235.28,235.83
769,,235.83,236.16
770,je,236.16,236.36
771,puis,236.36,236.57
772,le,236.57,236.64
773,mettre,236.64,236.9
774,autour,236.9,237.12
775,de,237.12,237.22
776,mon,237.22,237.39
777,cou,237.39,237.63
778,et,237.63,237.71
779,l',237.71,237.76
780,emporter,237.76,238.27
781,,238.27,238.95
782,moi,238.95,239.23
783,,239.23,239.39
784,si,239.39,239.54827425268067
785,je,239.54827425268067,239.73
786,possède,239.73,240.08
787,une,240.08,240.22
788,fleur,240.22,240.69
789,,240.69,240.89
790,je,240.89,241.05
791,puis,241.05,241.26
792,cueillir,241.26,241.67
793,ma,241.67,241.82
794,fleur,241.82,242.2
795,et,242.2,242.27
796,l',242.27,242.31
797,emporter,242.31,242.88
798,,242.88,243.51
799,mais,243.51,243.65
800,tu,243.65,243.79
801,ne,243.79,243.92
802,peux,243.92,244.07
803,pas,244.07,244.24
804,cueillir,244.24,244.56
805,les,244.56,244.74
806,étoiles,244.74,245.27
807,,245.27,246.43
808,non,246.43,246.64
809,,246.64,246.79
810,mais,246.79,247.18
811,je,247.18,247.28844433120634
812,puis,247.28844433120634,247.43
813,les,247.43,247.57
814,placer,247.57,247.96
815,en,247.96,248.17
816,banque,248.17,248.6
817,,248.6,249.7204219387348
818,qu',249.7204219387348,249.8045377588456
819,est,249.8045377588456,249.85448152703643
820,-ce,249.85448152703643,249.90705391460568
821,que,249.90705391460568,250.03059902539346
822,ça,250.03059902539346,250.18
823,veut,250.18,250.25
824,dire,250.25,250.71
825,,250.71,251.82
826,ça,251.82,251.94
827,veut,251.94,252.0
828,dire,252.0,252.35
829,que,252.35,252.5
830,j',252.5,252.55
831,écris,252.55,252.9
832,sur,252.9,253.08
833,un,253.08,253.17
834,petit,253.17,253.46
835,papier,253.46,253.81
836,le,253.81,253.96
837,nombre,253.96,254.38
838,de,254.38,254.44
839,mes,254.44,254.66
840,étoiles,254.66,255.2
841,,255.2,255.84
842,et,255.84,255.95
843,puis,255.95,256.29
844,,256.29,256.37
845,j',256.37,256.49
846,enferme,256.49,256.86
847,à,256.86,256.95
848,clef,256.95,257.23
849,ce,257.23,257.42
850,papier,257.42,257.81
851,-là,257.81,258.0
852,dans,258.0,258.2
853,un,258.2,258.28
854,tiroir,258.28,258.94
855,,258.94,260.03
856,et,260.03,260.07
857,c',260.07,260.18
858,est,260.18,260.28
859,tout,260.28,260.47
860,,260.47,261.49
861,ça,261.49,261.58
862,suffit,261.58,262.1
863,,262.1,263.42381539594504
864,c',263.42381539594504,263.54210326797585
865,,263.54210326797585,263.5605036036251
866,est,263.5605036036251,263.72
867,amusant,263.72,264.19
868,,264.19,264.49
869,pensa,264.49,264.83
870,le,264.83,264.95
871,petit,264.95,265.21
872,prince,265.21,265.7
873,,265.7,266.1
874,c',266.1,266.2
875,est,266.2,266.34
876,assez,266.34,266.62
877,poétique,266.62,267.32
878,,267.32,267.87
879,mais,267.87,268.18
880,ce,268.18,268.35
881,n',268.35,268.41
882,est,268.41,268.51
883,pas,268.51,268.62
884,très,268.62,268.79
885,sérieux,268.79,269.26
886,,269.26,270.17
887,le,270.17,270.34
888,petit,270.34,270.67
889,prince,270.67,271.07
890,avait,271.07,271.42
891,sur,271.42,271.58
892,les,271.58,271.71
893,choses,271.71,272.08
894,sérieuses,272.08,272.83
895,,272.83,273.0
896,des,273.0,273.31
897,idées,273.31,273.66
898,très,273.66,273.99
899,différentes,273.99,274.68
900,des,274.68,274.91
901,idées,274.91,275.16
902,des,275.16,275.29
903,grandes,275.29,275.57
904,personnes,275.57,276.24
905,,276.24,277.39
906,moi,277.39,277.69
907,,277.69,277.96
908,dit,277.96,278.22
909,-il,278.22,278.35
910,encore,278.35,278.84
911,,278.84,279.22
912,je,279.22,279.44
913,possède,279.44,279.9219347729516
914,une,279.9219347729516,280.03
915,fleur,280.03,280.5
916,que,280.5,280.62
917,j',280.62,280.73
918,arrose,280.73,281.22
919,tous,281.22,281.41
920,les,281.41,281.55
921,jours,281.55,281.95
922,,281.95,282.39
923,je,282.39,282.61
924,possède,282.61,283.1
925,trois,283.1,283.45
926,volcans,283.45,283.9
927,que,283.9,284.03
928,je,284.03,284.17
929,ramone,284.17,284.65
930,toutes,284.65,285.02
931,les,285.02,285.16
932,semaines,285.16,285.81
933,,285.81,286.15
934,car,286.15,286.37
935,je,286.37,286.51
936,ramone,286.51,286.99
937,,286.99,287.06
938,aussi,287.06,287.49
939,celui,287.49,287.95
940,qui,287.95,288.19
941,est,288.19,288.29
942,éteint,288.29,288.69
943,,288.69,289.12
944,on,289.12,289.27
945,ne,289.27,289.34
946,sait,289.34,289.53
947,jamais,289.53,289.93
948,,289.93,290.55
949,c',290.55,290.69
950,est,290.69,290.83
951,utile,290.83,291.15
952,à,291.15,291.23
953,mes,291.23,291.36
954,volcans,291.36,291.77
955,,291.77,292.07
956,et,292.07,292.1
957,c',292.1,292.2
958,est,292.2,292.34
959,utile,292.34,292.63
960,à,292.63,292.71
961,ma,292.71,292.82
962,fleur,292.82,293.27
963,que,293.27,293.39
964,je,293.39,293.56
965,les,293.56,293.71
966,possède,293.71,294.19
967,,294.19,295.15
968,mais,295.15,295.34
969,tu,295.34,295.49
970,n',295.49,295.53
971,es,295.53,295.66
972,pas,295.66,295.83
973,utile,295.83,296.28
974,aux,296.28,296.38
975,étoiles,296.38,297.02
976,,297.02,298.27
977,le,298.27,298.35
978,businessman,298.35,299.12
979,ouvrit,299.12,299.36
980,la,299.36,299.52
981,bouche,299.52,299.97
982,mais,299.97,300.15
983,ne,300.15,300.27
984,trouva,300.27,300.63
985,rien,300.63,300.97
986,à,300.97,301.01
987,répondre,301.01,301.69
988,,301.69,301.98
989,et,301.98,302.08
990,le,302.08,302.21
991,petit,302.21,302.51
992,prince,302.51,302.97
993,s',302.97,302.99
994,en,302.99,303.06
995,fut,303.06,303.4
996,,303.4,304.77
997,les,304.77,304.98
998,grandes,304.98,305.35
999,personnes,305.35,305.82
1000,sont,305.82,305.98
1001,décidément,305.98,306.59
1002,tout,306.59,307.05
1003,à,307.05,307.15
1004,fait,307.15,307.41
1005,extraordinaires,307.41,308.42
1006,,308.42,308.96
1007,se,308.96,309.12
1008,disait,309.12,309.55
1009,-il,309.55,309.79
1010,simplement,309.79,310.55
1011,,310.55,310.61
1012,en,310.61,310.75
1013,lui,310.75,310.95
1014,-même,310.95,311.34
1015,,311.34,311.64
1016,durant,311.64,312.07
1017,le,312.07,312.17
1018,voyage,312.17,312.86
1019,,312.86,316.07
1020,la,316.07,316.18
1021,,316.18,316.34
1022,cinquième,316.34,316.84
1023,,316.84,316.9
1024,planète,316.9,317.5
1025,,317.5,317.61
1026,était,317.61,317.87
1027,très,317.87,318.2
1028,curieuse,318.2,318.91
1029,,318.91,319.33
1030,c',319.33,319.46
1031,était,319.46,319.71
1032,la,319.71,319.88
1033,plus,319.88,320.24
1034,petite,320.24,320.77
1035,de,320.77,320.94
1036,toutes,320.94,321.41
1037,,321.41,322.14
1038,il,322.14,322.32
1039,y,322.32,322.42
1040,,322.42,322.5
1041,avait,322.5,322.62
1042,,322.62,322.7
1043,là,322.7,322.89
1044,juste,322.89,323.42
1045,assez,323.42,323.7
1046,de,323.7,323.85
1047,place,323.85,324.27
1048,pour,324.27,324.45
1049,loger,324.45,324.9
1050,,324.9,324.99
1051,un,324.99,325.17
1052,réverbère,325.17,325.92
1053,,325.92,326.12
1054,et,326.12,326.29
1055,un,326.29,326.54
1056,allumeur,326.54,327.03
1057,de,327.03,327.13
1058,réverbères,327.13,327.84
1059,,327.84,328.73
1060,le,328.73,328.93
1061,petit,328.93,329.34
1062,prince,329.34,329.84
1063,ne,329.84,329.87
1064,parvenait,329.87,330.34
1065,pas,330.34,330.63
1066,à,330.63,330.69
1067,s',330.69,330.81
1068,expliquer,330.81,331.4
1069,à,331.4,331.53
1070,,331.53,331.67
1071,quoi,331.67,331.92
1072,,331.92,332.0
1073,pouvaient,332.0,332.27
1074,servir,332.27,332.93
1075,,332.93,333.13
1076,quelque,333.13,333.55
1077,part,333.55,333.83
1078,dans,333.83,333.98
1079,le,333.98,334.1
1080,ciel,334.1,334.66
1081,,334.66,335.01
1082,sur,335.01,335.28
1083,une,335.28,335.4
1084,planète,335.4,335.98
1085,,335.98,336.15
1086,sans,336.15,336.43
1087,maison,336.43,336.83
1088,,336.83,337.07
1089,ni,337.07,337.39
1090,population,337.39,338.16
1091,,338.16,338.63
1092,un,338.63,338.82
1093,réverbère,338.82,339.56
