,text,onset,offset
158,,56.99,57.6
159,elle,57.6,57.8
160,tousserait,57.8,58.45
161,énormément,58.45,59.1
162,et,59.1,59.17
163,ferait,59.17,59.48
164,semblant,59.48,59.92
165,de,59.92,60.06
166,mourir,60.06,60.71
167,pour,60.71,60.93
168,échapper,60.93,61.46
169,au,61.46,61.5
170,ridicule,61.5,62.24
171,,62.24,62.75
172,Et,62.75,62.77
173,je,62.77,62.92
174,serais,62.92,63.25
175,bien,63.25,63.5
176,obligé,63.5,63.85
177,de,63.85,63.92
178,faire,63.92,64.15
179,semblant,64.15,64.63
180,de,64.63,64.73
181,la,64.73,64.86
182,soigner,64.86,65.44
183,,65.44,65.73
184,car,65.73,66.1
185,,66.1,66.23
186,sinon,66.23,66.71
187,,66.71,67.12
188,pour,67.12,67.27
189,m',67.27,67.38
190,humilier,67.38,67.86
191,moi,67.86,68.14
192,aussi,68.14,68.56
193,,68.56,69.01
194,elle,69.01,69.17
195,se,69.17,69.3
196,laisserait,69.3,69.67
197,vraiment,69.67,70.23
198,mourir,70.23,70.79
199,,70.79,71.7
200,Puis,71.7,72.03
201,il,72.03,72.06
202,se,72.06,72.22
203,dit,72.22,72.47
204,encore,72.47,73.03
205,,73.03,73.67
206,«Je,73.67,73.9
207,me,73.9,74.03
208,croyais,74.03,74.48
209,riche,74.48,74.8
210,d',74.8,74.85
211,une,74.85,75.05
212,fleur,75.05,75.43
213,,75.43,75.5
214,unique,75.5,76.1
215,,76.1,76.25
216,et,76.25,76.34
217,je,76.34,76.46
218,ne,76.46,76.63
219,possède,76.63,77.01
220,qu',77.01,77.18
221,une,77.18,77.38
222,rose,77.38,77.71
223,ordinaire,77.71,78.38
224,,78.38,79.05
225,Ça,79.05,79.42
226,,79.42,79.56
227,et,79.56,79.61
228,mes,79.61,79.76
229,trois,79.76,80.06
230,volcans,80.06,80.47
231,qui,80.47,80.6
232,m',80.6,80.67
233,arrivent,80.67,81.02
234,au,81.02,81.09
235,genou,81.09,81.46
236,,81.46,81.7
237,et,81.7,81.77
238,dont,81.77,81.96
239,l',81.96,82.06
240,un,82.06,82.19
241,,82.19,82.27
242,peut,82.27,82.5
243,-être,82.5,82.84
244,,82.84,82.94
245,est,82.94,83.15
246,éteint,83.15,83.45
247,pour,83.45,83.63
248,toujours,83.63,84.15
249,,84.15,84.61
250,ça,84.61,84.73
251,ne,84.73,84.86
252,fait,84.86,85.01
253,pas,85.01,85.15
254,de,85.15,85.29
255,moi,85.29,85.46
256,un,85.46,85.58
257,bien,85.58,85.82
258,grand,85.82,86.03
259,prince,86.03,86.57
260,,86.57,87.47
261,et,87.47,87.61
262,,87.61,88.03
263,couché,88.03,88.31
264,dans,88.31,88.46
265,l',88.46,88.52
266,herbe,88.52,88.89
267,,88.89,89.22
268,il,89.22,89.41
269,pleura,89.41,89.83
270,,89.83,93.32
271,c',93.32,93.41
272,,93.41,93.48
273,est,93.48,93.57
274,,93.57,93.65
275,alors,93.65,94.08
276,qu',94.08,94.17
277,apparut,94.17,94.62
278,le,94.62,94.77
279,renard,94.77,95.48
280,,95.48,96.56
281,«Bonjour,96.56,97.56
282,,97.56,97.84
283,dit,97.84,98.04
284,le,98.04,98.14
285,renard,98.14,98.73
286,,98.73,99.41
287,Bonjour,99.41,100.09
288,,100.09,100.45
289,répondit,100.45,100.94
290,poliment,100.94,101.35
291,le,101.35,101.44
292,petit,101.44,101.73
293,prince,101.73,102.28
294,,102.28,102.47
295,qui,102.47,102.6
296,se,102.6,102.76
297,retourna,102.76,103.36
298,,103.36,103.49
299,mais,103.49,103.66
300,ne,103.66,103.85
301,vit,103.85,104.0
302,rien,104.0,104.28
303,,104.28,105.41
304,Je,105.41,105.56
305,suis,105.56,106.0
306,là,106.0,106.48
307,,106.48,106.87
308,dit,106.87,107.1
309,la,107.1,107.26
310,voix,107.26,107.51
311,,107.51,107.8
312,sous,107.8,108.05
313,le,108.05,108.23
314,pommier,108.23,108.74
315,,108.74,109.53
316,Qui,109.53,109.75
317,es,109.75,109.84
318,-tu,109.84,110.22
319,,110.22,110.5
320,dit,110.5,110.74
321,le,110.74,110.79
322,petit,110.79,111.07
323,prince,111.07,111.61
324,,111.61,111.96
325,Tu,111.96,112.09
326,es,112.09,112.2
327,bien,112.2,112.43
328,joli,112.43,112.85
329,,112.85,113.88
330,Je,113.88,114.02
331,suis,114.02,114.41
332,un,114.41,114.52
333,renard,114.52,115.24
334,,115.24,115.61
335,dit,115.61,115.81
336,le,115.81,115.91
337,renard,115.91,116.47
338,,116.47,117.31
339,Viens,117.31,117.61
340,jouer,117.61,117.85
341,avec,117.85,118.11
342,moi,118.11,118.3
343,,118.3,118.66
344,lui,118.66,118.86
345,proposa,118.86,119.35
346,le,119.35,119.44
347,petit,119.44,119.73
348,prince,119.73,120.28
349,,120.28,120.64
350,Je,120.64,120.76
351,suis,120.76,121.01
352,tellement,121.01,121.52
353,triste,121.52,122.14
354,,122.14,123.2
355,Je,123.2,123.5
356,ne,123.5,123.53
357,puis,123.53,123.73
358,pas,123.73,123.9
359,jouer,123.9,124.23
360,avec,124.23,124.46
361,toi,124.46,124.72
362,,124.72,125.14
363,dit,125.14,125.28
364,le,125.28,125.38
365,renard,125.38,125.88
366,,125.88,126.3
367,Je,126.3,126.48
368,ne,126.48,126.6
369,suis,126.6,126.79
370,pas,126.79,127.0
371,apprivoisé,127.0,127.69
372,,127.69,128.9
373,Ah,128.9,129.2
374,,129.2,129.35
375,pardon»,129.35,129.81
376,,129.81,130.29
377,fit,130.29,130.49
378,le,130.49,130.52
379,petit,130.52,130.83
380,prince,130.83,131.36
381,,131.36,131.99
382,Mais,131.99,132.35
383,,132.35,132.52
384,après,132.52,132.9
385,réflexion,132.9,133.6
386,,133.6,133.82
387,il,133.82,134.0
388,ajouta,134.0,134.51
389,,134.51,135.18
390,«Qu',135.18,135.26
391,est,135.26,135.39
392,-ce,135.39,135.42
393,que,135.42,135.5
394,signifie,135.5,136.17
395,apprivoiser,136.17,136.91
396,,136.91,138.05
397,Tu,138.05,138.21
398,n',138.21,138.26
399,es,138.26,138.35
400,pas,138.35,138.46
401,d',138.46,138.5
402,ici,138.5,138.97
403,,138.97,139.26
404,dit,139.26,139.46
405,le,139.46,139.58
406,renard,139.58,140.1
407,,140.1,140.48
408,que,140.48,140.59
409,cherches,140.59,141.04
410,tu,141.04,141.31
411,,141.31,142.22
412,Je,142.22,142.35
413,cherche,142.35,142.78
414,,142.78,142.83
415,les,142.83,142.88
416,,142.88,142.95
417,hommes,142.95,143.35
418,,143.35,143.72
419,dit,143.72,143.94
420,le,143.94,144.01
421,petit,144.01,144.3
422,prince,144.3,144.85
423,,144.85,145.45
424,Qu',145.45,145.51
425,est,145.51,145.58
426,-ce,145.58,145.67
427,que,145.67,145.75
428,signifie,145.75,146.46
429,,146.46,146.58
430,apprivoiser,146.58,147.42
431,,147.42,148.59
432,Les,148.59,148.81
433,hommes,148.81,149.26
434,,149.26,149.55
435,dit,149.55,149.7
436,le,149.7,149.81
437,renard,149.81,150.33
438,,150.33,150.7
439,ils,150.7,150.94
440,ont,150.94,151.02
441,des,151.02,151.16
442,fusils,151.16,151.62
443,et,151.62,151.8
444,ils,151.8,151.87
445,chassent,151.87,152.41
446,,152.41,152.73
447,C',152.73,152.88
448,est,152.88,152.99
449,bien,152.99,153.28
450,gênant,153.28,153.74
451,,153.74,154.35
452,Ils,154.35,154.45
453,élèvent,154.45,154.87
454,aussi,154.87,155.12
455,des,155.12,155.3
456,poules,155.3,155.69
457,,155.69,156.05
458,C',156.05,156.17
459,est,156.17,156.22
460,leur,156.22,156.41
461,seul,156.41,156.63
462,intérêt,156.63,157.08
463,,157.08,157.74
464,Tu,157.74,157.84
465,cherches,157.84,158.2
466,des,158.2,158.36
467,poules,158.36,158.69
468,,158.69,159.74
469,Non,159.74,159.96
470,,159.96,160.25
471,dit,160.25,160.54
472,le,160.54,160.57
473,petit,160.57,160.85
474,prince,160.85,161.39
475,,161.39,161.72
476,Je,161.72,161.81
477,cherche,161.81,162.22
478,des,162.22,162.46
479,amis,162.46,162.8
480,,162.8,163.33
481,Qu',163.33,163.38
482,est,163.38,163.48
483,-ce,163.48,163.55
484,que,163.55,163.64
485,signifie,163.64,164.34
486,,164.34,164.39
487,apprivoiser,164.39,165.21
488,,165.21,166.15
489,C',166.15,166.26
490,est,166.26,166.37
491,une,166.37,166.48
492,chose,166.48,166.94
493,trop,166.94,167.16
494,,167.16,167.22
495,oubliée,167.22,167.78
496,,167.78,168.07
497,dit,168.07,168.25
498,le,168.25,168.35
499,renard,168.35,168.85
500,,168.85,169.25
501,Ça,169.25,169.43
502,signifie,169.43,170.12
503,créer,170.12,170.56
504,des,170.56,170.76
505,liens,170.76,171.13
506,,171.13,171.92
507,Créer,171.92,172.3
508,des,172.3,172.58
509,liens,172.58,172.8
510,,172.8,173.65
511,Bien,173.65,173.88
512,sûr,173.88,174.37
513,,174.37,174.61
514,dit,174.61,174.81
515,le,174.81,174.93
516,renard,174.93,175.43
517,,175.43,176.0
518,Tu,176.0,176.12
519,n',176.12,176.15
520,es,176.15,176.34
521,encore,176.34,176.63
522,pour,176.63,176.8
523,moi,176.8,177.02
524,qu',177.02,177.1
525,un,177.1,177.2
526,petit,177.2,177.43
527,garçon,177.43,177.89
528,tout,177.89,178.07
529,semblable,178.07,178.6
530,à,178.6,178.67
531,cent,178.67,179.03
532,mille,179.03,179.31
533,petits,179.31,179.6
534,garçons,179.6,180.02
535,,180.02,180.5
536,Et,180.5,180.55
537,je,180.55,180.71
538,n',180.71,180.77
539,ai,180.77,180.89
540,pas,180.89,181.01
541,besoin,181.01,181.31
542,de,181.31,181.46
543,toi,181.46,181.69
544,,181.69,182.22
545,Et,182.22,182.27
546,tu,182.27,182.41
547,n',182.41,182.47
548,as,182.47,182.58
549,pas,182.58,182.74
550,besoin,182.74,183.08
551,de,183.08,183.17
552,moi,183.17,183.35
553,non,183.35,183.49
554,plus,183.49,183.84
555,,183.84,184.4
556,Je,184.4,184.55
557,ne,184.55,184.65
558,suis,184.65,184.91
559,pour,184.91,185.08
560,toi,185.08,185.37
561,qu',185.37,185.46
562,un,185.46,185.56
563,renard,185.56,186.06
564,semblable,186.06,186.67
565,,186.67,186.72
566,à,186.72,186.83
567,cent,186.83,187.1
568,mille,187.1,187.35
569,renards,187.35,187.83
570,,187.83,188.57
571,Mais,188.57,188.96
572,si,188.96,189.18
573,tu,189.18,189.33
574,m',189.33,189.42
575,apprivoises,189.42,190.19
576,,190.19,190.63
577,nous,190.63,190.85
578,aurons,190.85,191.05
579,besoin,191.05,191.46
580,l',191.46,191.49
581,un,191.49,191.6
582,de,191.6,191.71
583,l',191.71,191.79
584,autre,191.79,192.19
585,,192.19,192.76
586,Tu,192.76,192.88
587,seras,192.88,193.26
588,pour,193.26,193.43
589,moi,193.43,193.72
590,,193.72,193.84
591,unique,193.84,194.28
592,au,194.28,194.35
593,monde,194.35,194.79
594,,194.79,195.27
595,Je,195.27,195.41
596,serai,195.41,195.77
597,pour,195.77,195.94
598,toi,195.94,196.3
599,,196.3,196.34
600,unique,196.34,196.7
601,au,196.7,196.75
602,monde,196.75,197.18
603,,197.18,198.44
604,Je,198.44,198.71
605,commence,198.71,199.14
606,à,199.14,199.23
607,comprendre,199.23,200.01
608,,200.01,200.3
609,dit,200.3,200.47
610,le,200.47,200.56
611,petit,200.56,200.88
612,prince,200.88,201.44
613,,201.44,202.27
614,Il,202.27,202.43
615,y,202.43,202.55
616,a,202.55,202.58
617,,202.58,202.66
618,une,202.66,202.79
619,,202.79,202.87
620,fleur,202.87,203.35
621,,203.35,203.59
622,Je,203.59,203.75
623,crois,203.75,204.0
624,qu',204.0,204.09
625,elle,204.09,204.21
626,m',204.21,204.28
627,a,204.28,204.42
628,apprivoisé,204.42,205.08
629,,205.08,206.06
630,C',206.06,206.17
631,est,206.17,206.26
632,possible,206.26,206.87
633,,206.87,207.12
634,dit,207.12,207.36
635,le,207.36,207.4
636,renard,207.4,207.91
637,,207.91,208.56
638,On,208.56,208.63
639,,208.63,208.75
640,voit,208.75,208.91
641,sur,208.91,209.07
642,la,209.07,209.19
643,Terre,209.19,209.57
644,toutes,209.57,209.79
645,sortes,209.79,210.14
646,de,210.14,210.25
647,choses,210.25,210.76
648,,210.76,211.75
649,Oh,211.75,211.96
650,ce,211.96,212.14
651,n',212.14,212.19
652,est,212.19,212.27
653,pas,212.27,212.37
654,sur,212.37,212.57
655,la,212.57,212.69
656,Terre»,212.69,213.18
657,,213.18,213.5
658,dit,213.5,213.65
659,le,213.65,213.76
660,petit,213.76,214.04
661,prince,214.04,214.58
662,,214.58,215.5
663,Le,215.5,215.67
664,renard,215.67,216.16
665,parut,216.16,216.5
666,très,216.5,216.96
667,intrigué,216.96,217.56
668,,217.56,218.28
669,«Sur,218.28,218.57
670,une,218.57,218.66
671,autre,218.66,218.88
672,planète,218.88,219.5
673,,219.5,220.24
674,Oui,220.24,220.53
675,,220.53,221.23
676,Il,221.23,221.39
677,,221.39,221.46
678,y,221.46,221.52
679,a,221.52,221.56
680,des,221.56,221.63
681,chasseurs,221.63,222.28
682,sur,222.28,222.44
683,cette,222.44,222.61
684,planète,222.61,222.99
685,-là,222.99,223.17
686,,223.17,224.05
687,Non,224.05,224.26
688,,224.26,225.0
689,Ça,225.0,225.33
690,,225.33,225.42
691,c',225.42,225.5
692,est,225.5,225.64
693,intéressant,225.64,226.27
694,,226.27,226.81
695,Et,226.81,226.85
696,des,226.85,227.0
697,poules,227.0,227.39
698,,227.39,228.13
699,Non,228.13,228.43570856294315
700,,228.43570856294315,228.8112666461878
701,,228.8112666461878,229.25
702,Rien,229.25,229.59790857730826
703,n',229.59790857730826,229.6740352158038
704,est,229.6740352158038,229.76
705,parfait»,229.76,230.33
706,,230.33,230.59
707,soupira,230.59,231.14
708,le,231.14,231.24
709,renard,231.24,231.81
710,,231.81,232.53
711,Mais,232.53,232.72
712,le,232.72,232.76
713,renard,232.76,233.33
714,revint,233.33,233.67
715,à,233.67,233.75
716,son,233.75,233.98
717,idée,233.98,234.38
718,,234.38,235.12
719,«Ma,235.12,235.27
720,vie,235.27,235.37
721,est,235.37,235.63
722,monotone,235.63,236.33
723,,236.33,236.7
724,Je,236.7,236.85
725,chasse,236.85,237.19
726,les,237.19,237.35
727,poules,237.35,237.76
728,,237.76,237.94
729,les,237.94,238.26
730,hommes,238.26,238.47
731,me,238.47,238.56
732,chassent,238.56,239.12
733,,239.12,239.62
734,Toutes,239.62,239.88
735,les,239.88,240.03
736,poules,240.03,240.2
737,se,240.2,240.38
738,ressemblent,240.38,240.95
739,,240.95,241.07
740,et,241.07,241.22
741,tous,241.22,241.38
742,les,241.38,241.65
743,hommes,241.65,241.84
744,se,241.84,241.96
745,ressemblent,241.96,242.56
746,,242.56,243.06
747,Je,243.06,243.26
748,m',243.26,243.32
749,ennuie,243.32,243.68
750,donc,243.68,244.0
751,un,244.0,244.11
752,peu,244.11,244.4
753,,244.4,245.23
754,Mais,245.23,245.61
755,si,245.61,245.82
756,tu,245.82,245.96
757,m',245.96,246.02
758,apprivoises,246.02,246.7
759,,246.7,247.14
760,ma,247.14,247.32
761,vie,247.32,247.56
762,sera,247.56,247.92
763,comme,247.92,248.13
764,ensoleillée,248.13,248.79
765,,248.79,249.37
766,Je,249.37,249.57
767,connaîtrai,249.57,250.17
768,,250.17,250.21
769,un,250.21,250.46
770,bruit,250.46,250.68
771,de,250.68,250.85
772,pas,250.85,251.06
773,qui,251.06,251.27
774,sera,251.27,251.55
775,différent,251.55,252.05
776,de,252.05,252.2
777,tous,252.2,252.5
778,les,252.5,252.76
779,autres,252.76,253.14
780,,253.14,253.71
781,Les,253.71,254.05
782,autres,254.05,254.32
783,pas,254.32,254.54
784,me,254.54,254.64
785,font,254.64,254.9
786,rentrer,254.9,255.4
787,sous,255.4,255.59
788,terre,255.59,256.08
789,,256.08,256.66
790,Le,256.66,256.92
791,tien,256.92,257.21
792,m',257.21,257.28
793,appellera,257.28,257.79
794,,257.79,257.84
795,hors,257.84,258.02
796,du,258.02,258.12
797,terrier,258.12,258.68
798,,258.68,258.85
799,comme,258.85,259.08
800,une,259.08,259.18
801,musique,259.18,259.78
802,,259.78,260.31
803,Et,260.31,260.4
804,puis,260.4,260.7
805,regarde,260.7,261.32
806,,261.32,261.8
807,Tu,261.8,261.94
808,vois,261.94,262.22
809,là,262.22,262.4
810,-bas,262.4,262.62
811,,262.62,262.76
812,les,262.76,262.88
813,champs,262.88,263.12
814,de,263.12,263.26
815,blé,263.26,263.58
816,,263.58,264.15
817,Je,264.15,264.29
818,ne,264.29,264.39
819,mange,264.39,264.67
820,pas,264.67,264.82
821,de,264.82,264.98
822,pain,264.98,265.16
823,,265.16,265.62
824,Le,265.62,265.85
825,blé,265.85,266.17
826,pour,266.17,266.31
827,moi,266.31,266.56
828,est,266.56,266.71
829,inutile,266.71,267.31
830,,267.31,267.85
831,Les,267.85,267.99
832,champs,267.99,268.23
833,de,268.23,268.35
834,blé,268.35,268.57
835,ne,268.57,268.66
836,me,268.66,268.77
837,rappellent,268.77,269.21
838,rien,269.21,269.54
839,,269.54,270.13
840,Et,270.13,270.2
841,ça,270.2,270.49
842,,270.49,270.71
843,c',270.71,270.86
844,est,270.86,270.95
845,triste,270.95,271.55
846,,271.55,272.26
847,Mais,272.26,272.43
848,tu,272.43,272.59
849,as,272.59,272.67
850,des,272.67,272.77
851,cheveux,272.77,273.18
852,couleur,273.18,273.56
853,d',273.56,273.63
854,or,273.63,273.98
855,,273.98,274.43
856,Alors,274.43,275.01
857,ce,275.01,275.28
858,sera,275.28,275.48
859,merveilleux,275.48,276.08
860,quand,276.08,276.23
861,tu,276.23,276.37
862,m',276.37,276.46
863,auras,276.46,276.73
864,apprivoisé,276.73,277.41
865,,277.41,278.01
866,Le,278.01,278.23
867,blé,278.23,278.62
868,,278.62,278.85
869,qui,278.85,279.02
870,est,279.02,279.14
871,doré,279.14,279.61
872,,279.61,279.86
873,me,279.86,280.02
874,fera,280.02,280.36
875,souvenir,280.36,280.86
876,de,280.86,280.99
877,toi,280.99,281.26
878,,281.26,281.99
879,Et,281.99,282.07
880,j',282.07,282.19
881,aimerai,282.19,282.62
882,le,282.62,282.76
883,bruit,282.76,283.09
884,du,283.09,283.27
885,vent,283.27,283.5
886,dans,283.5,283.64
887,le,283.64,283.8
888,blé,283.8,284.09
889,,284.09,285.19
890,Le,285.19,285.35
891,renard,285.35,285.76
892,se,285.76,285.97
893,tut,285.97,286.2884250196511
894,,286.2884250196511,286.54218048130286
895,et,286.54218048130286,286.6589079936627
896,regarda,286.6589079936627,287.23
897,longtemps,287.23,287.82
898,le,287.82,287.94
899,petit,287.94,288.26
900,prince,288.26,288.89
901,,288.89,289.8
902,«S',289.8,289.97
903,il,289.97,290.12
904,te,290.12,290.27
905,plaît,290.27,290.6
906,,290.6,291.15
907,apprivoise,291.15,291.8
908,-moi,291.8,292.04
909,,292.04,292.44
910,dit,292.44,292.73
911,-il,292.73,293.07
912,,293.07,294.1
913,Je,294.1,294.23
914,veux,294.23,294.44
915,bien,294.44,294.74
916,,294.74,295.13
917,répondit,295.13,295.55
918,le,295.55,295.66
919,petit,295.66,295.93
920,prince,295.93,296.49
921,,296.49,296.84
922,mais,296.84,297.09
923,je,297.09,297.12
924,n',297.12,297.17
925,ai,297.17,297.27
926,pas,297.27,297.42
927,beaucoup,297.42,297.67
928,de,297.67,297.79
929,temps,297.79,298.02
930,,298.02,298.5
931,J',298.5,298.62
932,ai,298.62,298.68
933,des,298.68,298.82
934,,298.82,298.91
935,amis,298.91,299.17
936,à,299.17,299.24
937,découvrir,299.24,299.82
938,,299.82,299.94
939,et,299.94,300.04
940,beaucoup,300.04,300.33
941,de,300.33,300.44
942,choses,300.44,300.77
943,à,300.77,300.84
944,connaître,300.84,301.4
945,,301.4,302.63
946,On,302.63,302.77
947,ne,302.77,302.9
948,connaît,302.9,303.2
949,que,303.2,303.37
950,les,303.37,303.45
951,choses,303.45,303.79
952,que,303.79,303.93
953,l',303.93,303.96
954,on,303.96,304.08
955,apprivoise,304.08,304.8
956,,304.8,305.19
957,dit,305.19,305.37
958,le,305.37,305.43
959,renard,305.43,306.02
960,,306.02,306.66
961,Les,306.66,307.01
962,,307.01,307.11
963,hommes,307.11,307.21
964,n',307.21,307.26
965,ont,307.26,307.39
966,plus,307.39,307.6
967,le,307.6,307.76
968,temps,307.76,307.96
969,de,307.96,308.08
970,rien,308.08,308.45
971,connaître,308.45,309.14
972,,309.14,309.45
973,Ils,309.45,309.71
974,achètent,309.71,310.09
975,des,310.09,310.2
976,choses,310.2,310.6
977,,310.6,310.64
978,toutes,310.64,310.89
979,faites,310.89,311.14
980,chez,311.14,311.3
981,les,311.3,311.41
982,marchands,311.41,311.83
983,,311.83,312.33
984,Mais,312.33,312.48
985,comme,312.48,312.7
986,il,312.7,312.79
987,n',312.79,312.84
988,existe,312.84,313.35
989,point,313.35,313.59
990,de,313.59,313.69
991,marchands,313.69,314.04
992,d',314.04,314.1
993,amis,314.1,314.38
994,,314.38,314.79
995,les,314.79,315.17
996,hommes,315.17,315.37
997,n',315.37,315.42
998,ont,315.42,315.51
999,plus,315.51,315.69
1000,d',315.69,315.73
1001,amis,315.73,316.04
1002,,316.04,316.75
1003,Si,316.75,316.93
1004,tu,316.93,317.07
1005,veux,317.07,317.25
1006,un,317.25,317.43
1007,ami,317.43,317.78
1008,,317.78,318.04
1009,apprivoise,318.04,318.63
1010,-moi,318.63,318.82
1011,,318.82,319.77
1012,Que,319.77,319.91
1013,faut,319.91,319.98
1014,-il,319.98,320.05
1015,faire,320.05,320.68
1016,,320.68,321.11
1017,dit,321.11,321.26
1018,le,321.26,321.37
1019,petit,321.37,321.65
1020,prince,321.65,322.21
1021,,322.21,323.07
1022,Il,323.07,323.28
1023,faut,323.28,323.41
1024,,323.41,323.46
1025,être,323.46,323.81
1026,très,323.81,324.15
1027,patient,324.15,324.59
1028,,324.59,324.97
1029,répondit,324.97,325.43
1030,le,325.43,325.53
1031,renard,325.53,326.1
1032,,326.1,326.94
1033,Tu,326.94,327.08
1034,t',327.08,327.18
1035,assoiras,327.18,327.55
1036,d',327.55,327.61
1037,abord,327.61,327.97
1038,un,327.97,328.11
1039,peu,328.11,328.23
1040,loin,328.23,328.43
1041,de,328.43,328.54
1042,moi,328.54,328.81
1043,,328.81,329.16
1044,comme,329.16,329.4
1045,ça,329.4,329.66
1046,,329.66,329.95
1047,dans,329.95,330.16
1048,l',330.16,330.24
1049,herbe,330.24,330.66
1050,,330.66,331.39
1051,Je,331.39,331.56
1052,te,331.56,331.73
1053,regarderai,331.73,332.31
1054,du,332.31,332.41
1055,coin,332.41,332.62
1056,de,332.62,332.72
1057,l',332.72,332.79
1058,oeil,332.79,333.11
1059,,333.11,333.29
1060,et,333.29,333.33
1061,tu,333.33,333.48
1062,ne,333.48,333.61
1063,diras,333.61,333.91
1064,rien,333.91,334.2
1065,,334.2,334.96
1066,Le,334.96,335.2
1067,langage,335.2,335.63
1068,est,335.63,335.69
1069,source,335.69,336.12
1070,de,336.12,336.22
1071,malentendus,336.22,336.93
1072,,336.93,337.79
1073,Mais,337.79,338.2
1074,,338.2,338.42
1075,chaque,338.42,338.84
1076,jour,338.84,339.34
1077,,339.34,339.49
1078,tu,339.49,339.65
1079,pourras,339.65,339.92
1080,t',339.92,339.98
1081,asseoir,339.98,340.42
1082,,340.42,340.51
1083,un,340.51,340.72
1084,peu,340.72,340.92
1085,plus,340.92,341.13
1086,près,341.13,341.46
1087,,341.46,342.85
1088,Le,342.85,342.95
1089,,342.95,343.06
1090,lendemain,343.06,343.54
1091,revint,343.54,343.85
