,text,onset,offset
192,étais,57.97,58.18
193,irrité,58.18,58.7
194,par,58.7,58.85
195,mon,58.85,58.97
196,boulon,58.97,59.32
197,,59.32,59.59
198,et,59.59,59.63
199,je,59.63,59.72
200,répondis,59.72,60.24
201,n',60.24,60.33
202,importe,60.33,60.73
203,quoi,60.73,60.95
204,,60.95,61.46
205,les,61.46,61.81
206,épines,61.81,62.11
207,ça,62.11,62.28
208,ne,62.28,62.35
209,sert,62.35,62.58
210,à,62.58,62.62
211,rien,62.62,62.97
212,,62.97,63.23
213,c',63.23,63.36
214,est,63.36,63.41
215,de,63.41,63.52
216,la,63.52,63.69
217,pure,63.69,63.92
218,méchanceté,63.92,64.44
219,de,64.44,64.53
220,la,64.53,64.67
221,part,64.67,64.85
222,des,64.85,64.95
223,fleurs,64.95,65.48
224,,65.48,66.45
225,oh,66.45,66.8
226,,66.8,67.78
227,mais,67.78,68.07
228,après,68.07,68.37
229,un,68.37,68.4
230,,68.4,68.44
231,silence,68.44,69.02
232,il,69.02,69.25
233,me,69.25,69.36
234,lança,69.36,69.79
235,,69.79,70.09
236,avec,70.09,70.41
237,une,70.41,70.62
238,sorte,70.62,71.04
239,de,71.04,71.17
240,rancune,71.17,71.79
241,,71.79,72.64
242,je,72.64,72.81
243,ne,72.81,72.92
244,te,72.92,73.04
245,crois,73.04,73.28
246,pas,73.28,73.49
247,,73.49,74.06
248,les,74.06,74.25
249,fleurs,74.25,74.56
250,sont,74.56,74.71
251,faibles,74.71,75.25
252,,75.25,75.51
253,elles,75.51,75.69
254,sont,75.69,75.88
255,naïves,75.88,76.4
256,,76.4,76.83
257,elles,76.83,76.99
258,se,76.99,77.1
259,rassurent,77.1,77.54
260,comme,77.54,77.74
261,elles,77.74,77.88
262,peuvent,77.88,78.32
263,,78.32,78.98
264,elles,78.98,79.07
265,se,79.07,79.25
266,croient,79.25,79.45
267,terribles,79.45,79.93
268,avec,79.93,80.14
269,leurs,80.14,80.36
270,épines,80.36,80.85
271,,80.85,81.97
272,je,81.97,82.18
273,ne,82.18,82.22
274,,82.22,82.29
275,répondis,82.29,82.75
276,rien,82.75,83.09
277,,83.09,83.68
278,à,83.68,83.79
279,cet,83.79,84.02
280,instant,84.02,84.29
281,-là,84.29,84.49
282,je,84.49,84.63
283,me,84.63,84.76
284,disais,84.76,85.18
285,,85.18,85.64
286,si,85.64,85.88
287,ce,85.88,86.09
288,boulon,86.09,86.56
289,résiste,86.56,87.01
290,encore,87.01,87.47
291,,87.47,87.99
292,je,87.99,88.14
293,le,88.14,88.29
294,ferai,88.29,88.61
295,sauter,88.61,89.2
296,d',89.2,89.24
297,un,89.24,89.36
298,,89.36,89.41
299,coup,89.41,89.55
300,de,89.55,89.66
301,marteau,89.66,90.07
302,,90.07,91.32
303,le,91.32,91.43
304,petit,91.43,91.79
305,prince,91.79,92.16
306,dérangea,92.16,92.66
307,de,92.66,92.79
308,nouveau,92.79,93.13
309,mes,93.13,93.26
310,réflexions,93.26,93.87
311,,93.87,94.45
312,,94.45,94.99935326307065
313,et,94.99935326307065,95.11915502919364
314,tu,95.11915502919364,95.28
315,crois,95.28,95.62
316,toi,95.62,96.01
317,,96.01,96.07
318,que,96.07,96.17
319,les,96.17,96.31
320,fleurs,96.31,96.76
321,,96.76,97.2
322,mais,97.2,97.35
323,non,97.35,97.65
324,,97.65,97.87
325,mais,97.87,98.09
326,non,98.09,98.42
327,,98.42,98.5
328,je,98.5,98.69
329,ne,98.69,98.78
330,crois,98.78,99.01
331,rien,99.01,99.32
332,,99.32,99.63
333,j',99.63,99.76
334,ai,99.76,99.79
335,répondu,99.79,100.21
336,n',100.21,100.28
337,importe,100.28,100.68
338,quoi,100.68,100.88
339,,100.88,101.35
340,je,101.35,101.52
341,m',101.52,101.58
342,occupe,101.58,101.97
343,moi,101.97,102.27
344,de,102.27,102.39
345,choses,102.39,102.68
346,sérieuses,102.68,103.31
347,,103.31,104.34
348,il,104.34,104.54
349,me,104.54,104.64
350,regarda,104.64,105.19
351,stupéfait,105.19,105.95
352,,105.95,106.72
353,de,106.72,106.83
354,,106.83,106.93
355,choses,106.93,107.36
356,,107.36,107.6
357,sérieuses,107.6,108.4
358,,108.4,109.57
359,il,109.57,109.8
360,me,109.8,109.86
361,,109.86,109.98
362,voyait,109.98,110.19
363,mon,110.19,110.4
364,,110.4,110.51
365,marteau,110.51,111.05
366,à,111.05,111.15
367,la,111.15,111.3
368,main,111.3,111.5
369,,111.5,111.9
370,et,111.9,111.95
371,les,111.95,112.1
372,doigts,112.1,112.38
373,noirs,112.38,112.86
374,de,112.86,113.0
375,cambouis,113.0,113.46
376,,113.46,113.85
377,penché,113.85,114.3
378,sur,114.3,114.52
379,un,114.52,114.66
380,objet,114.66,114.97
381,qui,114.97,115.15
382,lui,115.15,115.25
383,semblait,115.25,115.68
384,très,115.68,115.95
385,laid,115.95,116.17
386,,116.17,117.46
387,tu,117.46,117.63
388,parles,117.63,117.86
389,comme,117.86,118.02
390,les,118.02,118.1
391,grandes,118.1,118.31
392,personnes,118.31,118.91
393,,118.91,119.76
394,ça,119.76,119.94
395,me,119.94,120.09
396,fit,120.09,120.26
397,un,120.26,120.41
398,peu,120.41,120.55
399,honte,120.55,120.92
400,,120.92,121.4
401,mais,121.4,121.77
402,,121.77,121.88
403,impitoyable,121.88,122.82
404,,122.82,123.0
405,il,123.0,123.17
406,ajouta,123.17,123.69
407,,123.69,124.17
408,tu,124.17,124.34
409,confonds,124.34,124.73
410,tout,124.73,125.17
411,,125.17,125.22
412,tu,125.22,125.43
413,mélanges,125.43,125.92
414,tout,125.92,126.23
415,,126.23,127.15
416,il,127.15,127.22
417,était,127.22,127.62
418,vraiment,127.62,127.97
419,très,127.97,128.29
420,irrité,128.29,128.78
421,,128.78,129.48
422,il,129.48,129.65
423,secouait,129.65,130.23
424,au,130.23,130.33
425,vent,130.33,130.56
426,des,130.56,130.7
427,cheveux,130.7,131.15
428,tout,131.15,131.47
429,dorés,131.47,131.94
430,,131.94,132.92
431,je,132.92,133.11
432,connais,133.11,133.35
433,une,133.35,133.6
434,planète,133.6,134.17
435,où,134.17,134.29
436,il,134.29,134.41
437,y,134.41,134.5
438,a,134.5,134.53
439,un,134.53,134.68
440,monsieur,134.68,135.13
441,cramoisi,135.13,135.87
442,,135.87,136.47
443,il,136.47,136.62
444,n',136.62,136.7
445,a,136.7,136.81
446,jamais,136.81,137.32
447,respiré,137.32,137.93
448,,137.93,138.08
449,une,138.08,138.26
450,fleur,138.26,138.71
451,,138.71,139.14
452,il,139.14,139.33
453,n',139.33,139.38
454,a,139.38,139.5
455,jamais,139.5,140.06
456,regardé,140.06,140.65
457,,140.65,140.71
458,une,140.71,140.95
459,étoile,140.95,141.5
460,,141.5,141.91
461,il,141.91,142.1
462,n',142.1,142.17
463,a,142.17,142.25
464,jamais,142.25,142.78
465,aimé,142.78,143.01
466,personne,143.01,143.66
467,,143.66,144.3
468,il,144.3,144.48
469,,144.48,144.52
470,n',144.52,144.57
471,a,144.57,144.71
472,jamais,144.71,145.2
473,rien,145.2,145.42
474,fait,145.42,145.58
475,d',145.58,145.65
476,autre,145.65,145.91
477,que,145.91,146.04
478,des,146.04,146.27
479,additions,146.27,146.8
480,,146.8,147.67
481,et,147.67,147.82
482,toute,147.82,148.13
483,la,148.13,148.25
484,journée,148.25,148.69
485,il,148.69,148.8
486,répète,148.8,149.2
487,comme,149.2,149.44
488,,149.44,149.51
489,toi,149.51,149.76
490,,149.76,150.16
491,je,150.16,150.25
492,suis,150.25,150.53
493,un,150.53,150.7
494,homme,150.7,150.83
495,sérieux,150.83,151.3
496,,151.3,151.56
497,je,151.56,151.7
498,suis,151.7,151.96
499,un,151.96,152.14
500,homme,152.14,152.27
501,sérieux,152.27,152.8
502,,152.8,153.3
503,et,153.3,153.34
504,ça,153.34,153.51
505,le,153.51,153.66
506,fait,153.66,153.78
507,gonfler,153.78,154.29
508,d',154.29,154.36
509,orgueil,154.36,154.94
510,,154.94,155.66
511,mais,155.66,155.79
512,ce,155.79,155.94
513,n',155.94,155.98
514,est,155.98,156.08
515,pas,156.08,156.26
516,un,156.26,156.47
517,,156.47,156.53
518,homme,156.53,156.7
519,,156.7,156.93
520,c',156.93,157.03
521,est,157.03,157.16
522,un,157.16,157.24
523,champignon,157.24,157.94
524,,157.94,158.68
525,un,158.68,158.94
526,,158.94,159.16
527,quoi,159.16,159.46
528,,159.46,160.3
529,un,160.3,160.45
530,champignon,160.45,161.29
531,,161.29,162.19
532,le,162.19,162.29
533,petit,162.29,162.72
534,prince,162.72,163.08
535,,163.08,163.15
536,était,163.15,163.47
537,maintenant,163.47,164.07
538,tout,164.07,164.35
539,pâle,164.35,164.9
540,de,164.9,165.03
541,colère,165.03,165.65
542,,165.65,166.57
543,il,166.57,166.73
544,y,166.73,166.86
545,,166.86,166.91
546,a,166.91,166.94
547,des,166.94,167.14
548,millions,167.14,167.58
549,d',167.58,167.63
550,années,167.63,167.91
551,que,167.91,168.03
552,les,168.03,168.18
553,fleurs,168.18,168.55
554,fabriquent,168.55,168.91
555,des,168.91,169.11
556,épines,169.11,169.62
557,,169.62,170.12
558,il,170.12,170.24
559,y,170.24,170.4
560,a,170.4,170.51
561,des,170.51,170.67
562,millions,170.67,171.34
563,d',171.34,171.4
564,années,171.4,171.69
565,que,171.69,171.76
566,les,171.76,171.92
567,moutons,171.92,172.27
568,mangent,172.27,172.59
569,,172.59,172.67
570,quand,172.67,172.85
571,même,172.85,173.1
572,les,173.1,173.2
573,fleurs,173.2,173.68
574,,173.68,174.19
575,et,174.19,174.26
576,ce,174.26,174.42
577,n',174.42,174.5
578,est,174.5,174.61
579,pas,174.61,174.73
580,sérieux,174.73,175.28
581,,175.28,175.42
582,de,175.42,175.51
583,chercher,175.51,175.88
584,à,175.88,175.96
585,comprendre,175.96,176.52
586,pourquoi,176.52,176.92
587,elles,176.92,177.05
588,se,177.05,177.24
589,donnent,177.24,177.43
590,,177.43,177.54
591,tant,177.54,177.78
592,de,177.78,177.91
593,mal,177.91,178.26
594,,178.26,178.49
595,pour,178.49,178.66
596,se,178.66,178.78
597,fabriquer,178.78,179.21
598,des,179.21,179.38
599,épines,179.38,179.82
600,qui,179.82,179.96
601,ne,179.96,180.07
602,servent,180.07,180.36
603,jamais,180.36,180.67
604,,180.67,180.74
605,à,180.74,180.81
606,rien,180.81,181.14
607,,181.14,182.09
608,ce,182.09,182.25
609,n',182.25,182.28
610,est,182.28,182.38
611,pas,182.38,182.44
612,important,182.44,183.0
613,la,183.0,183.13
614,guerre,183.13,183.36
615,des,183.36,183.47
616,moutons,183.47,183.81
617,et,183.81,183.86
618,des,183.86,183.98
619,fleurs,183.98,184.46
620,,184.46,185.32
621,ce,185.32,185.46
622,n',185.46,185.49
623,est,185.49,185.63
624,pas,185.63,185.77
625,plus,185.77,185.89
626,sérieux,185.89,186.37
627,et,186.37,186.46
628,plus,186.46,186.72
629,important,186.72,187.3
630,,187.3,187.41
631,que,187.41,187.48
632,les,187.48,187.68
633,additions,187.68,188.17
634,d',188.17,188.22
635,un,188.22,188.36
636,gros,188.36,188.65
637,monsieur,188.65,188.97
638,rouge,188.97,189.42
639,,189.42,189.92
640,,189.92,190.4439903256984
641,et,190.4439903256984,190.57009744793314
642,si,190.57009744793314,190.77
643,je,190.77,190.92
644,connais,190.92,191.28
645,moi,191.28,191.66
646,,191.66,191.92
647,une,191.92,192.15
648,fleur,192.15,192.64
649,,192.64,192.68
650,unique,192.68,193.21
651,au,193.21,193.32
652,monde,193.32,193.76
653,,193.76,194.08
654,qui,194.08,194.22
655,n',194.22,194.27
656,existe,194.27,194.78
657,nulle,194.78,195.15
658,part,195.15,195.53
659,,195.53,195.81
660,sauf,195.81,196.18
661,dans,196.18,196.34
662,ma,196.34,196.47
663,planète,196.47,197.05
664,,197.05,197.44
665,et,197.44,197.54
666,qu',197.54,197.64
667,un,197.64,197.75
668,petit,197.75,198.04
669,mouton,198.04,198.48
670,peut,198.48,198.64
671,anéantir,198.64,199.3
672,d',199.3,199.42
673,un,199.42,199.58
674,seul,199.58,199.86
675,coup,199.86,200.16
676,,200.16,200.39
677,comme,200.39,200.67
678,ça,200.67,200.9
679,,200.9,201.16
680,un,201.16,201.31
681,matin,201.31,201.75
682,,201.75,201.95
683,sans,201.95,202.23
684,se,202.23,202.38
685,rendre,202.38,202.67
686,compte,202.67,203.0
687,de,203.0,203.13
688,ce,203.13,203.32
689,qu',203.32,203.36
690,il,203.36,203.49
691,fait,203.49,203.74
692,,203.74,204.17
693,ce,204.17,204.26
694,n',204.26,204.3
695,est,204.3,204.4
696,pas,204.4,204.57
697,important,204.57,205.17
698,ça,205.17,205.49
699,,205.49,206.96
700,il,206.96,207.07
701,rougit,207.07,207.61
702,,207.61,207.82
703,puis,207.82,208.13
704,reprit,208.13,208.63
705,,208.63,209.45
706,si,209.45,209.71
707,quelqu',209.71,210.03
708,un,210.03,210.21
709,,210.21,210.26
710,aime,210.26,210.47
711,une,210.47,210.59
712,fleur,210.59,210.93
713,qui,210.93,211.08
714,n',211.08,211.16
715,existe,211.16,211.62
716,qu',211.62,211.75
717,à,211.75,211.9
718,,211.9,211.99
719,un,211.99,212.33
720,exemplaire,212.33,212.93
721,dans,212.93,213.06
722,les,213.06,213.23
723,millions,213.23,213.84
724,et,213.84,213.9
725,les,213.9,214.05
726,millions,214.05,214.38
727,d',214.38,214.44
728,étoiles,214.44,214.95
729,,214.95,215.46
730,ça,215.46,215.7
731,suffit,215.7,216.17
732,pour,216.17,216.29
733,qu',216.29,216.37
734,il,216.37,216.44
735,soit,216.44,216.75
736,heureux,216.75,217.04
737,quand,217.04,217.3
738,il,217.3,217.46
739,les,217.46,217.52
740,regarde,217.52,218.11
741,,218.11,218.62
742,il,218.62,218.79
743,se,218.79,218.97
744,dit,218.97,219.26
745,,219.26,219.8
746,ma,219.8,219.95
747,fleur,219.95,220.29
748,est,220.29,220.37
749,là,220.37,220.55
750,quelque,220.55,220.92
751,part,220.92,221.37
752,,221.37,222.2
753,mais,222.2,222.37
754,,222.37,222.43
755,si,222.43,222.54
756,le,222.54,222.65
757,,222.65,222.69
758,mouton,222.69,223.06
759,mange,223.06,223.46
760,la,223.46,223.6
761,fleur,223.6,224.06
762,,224.06,224.49
763,c',224.49,224.61
764,est,224.61,224.69
765,pour,224.69,224.84
766,lui,224.84,225.1
767,comme,225.1,225.36
768,si,225.36,225.74
769,,225.74,225.99
770,brusquement,225.99,226.79
771,,226.79,227.07
772,toutes,227.07,227.4
773,les,227.4,227.69
774,étoiles,227.69,227.94
775,s',227.94,228.06
776,éteignaient,228.06,228.5
777,et,228.5,228.55
778,,228.55,229.29
779,ce,229.29,229.53
780,n',229.53,229.58
781,est,229.58,229.66
782,pas,229.66,229.84
783,important,229.84,230.34
784,,230.34,230.46
785,ça,230.46,230.79
786,,230.79,232.34
787,il,232.34,232.64
788,ne,232.64,232.67
789,put,232.67,232.8
790,rien,232.8,233.15
791,dire,233.15,233.39
792,de,233.39,233.51
793,plus,233.51,234.03
794,,234.03,234.49
795,il,234.49,234.68
796,éclata,234.68,235.18
797,brusquement,235.18,236.11
798,en,236.11,236.13
799,sanglots,236.13,236.64
800,,236.64,237.6
801,la,237.6,237.79
802,,237.79,237.83
803,nuit,237.83,238.01
804,était,238.01,238.34
805,tombée,238.34,238.82
806,,238.82,239.36
807,j',239.36,239.48
808,avais,239.48,239.67
809,lâché,239.67,240.03
810,mes,240.03,240.25
811,outils,240.25,240.64
812,,240.64,241.28
813,je,241.28,241.49
814,me,241.49,241.56
815,,241.56,241.63
816,moquais,241.63,241.97
817,bien,241.97,242.31
818,de,242.31,242.44
819,mon,242.44,242.59
820,marteau,242.59,243.02
821,,243.02,243.14
822,de,243.14,243.35
823,mon,243.35,243.54
824,boulon,243.54,243.93
825,,243.93,244.07
826,de,244.07,244.23
827,la,244.23,244.39
828,soif,244.39,244.86
829,,244.86,245.07
830,et,245.07,245.19
831,de,245.19,245.3
832,la,245.3,245.43
833,mort,245.43,245.86
834,,245.86,246.6
835,il,246.6,246.78
836,y,246.78,246.92
837,avait,246.92,247.3
838,,247.3,247.45
839,sur,247.45,247.75
840,une,247.75,247.83
841,étoile,247.83,248.35
842,,248.35,248.57
843,une,248.57,248.8
844,planète,248.8,249.33
845,,249.33,249.6
846,la,249.6,249.76
847,mienne,249.76,250.26
848,,250.26,250.67
849,la,250.67,250.84
850,,250.84,250.88
851,terre,250.88,251.27
852,,251.27,251.87
853,un,251.87,252.07
854,petit,252.07,252.4
855,prince,252.4,252.85
856,à,252.85,252.99
857,consoler,252.99,253.63
858,,253.63,254.59
859,je,254.59,254.78
860,le,254.78,254.93
861,pris,254.93,255.16
862,dans,255.16,255.31
863,les,255.31,255.44
864,bras,255.44,255.71
865,,255.71,256.22
866,je,256.22,256.38
867,le,256.38,256.52
868,berçai,256.52,257.07
869,,257.07,257.56
870,je,257.56,257.68
871,lui,257.68,257.86
872,disais,257.86,258.43
873,,258.43,259.12
874,la,259.12,259.28
875,fleur,259.28,259.6
876,que,259.6,259.74
877,tu,259.74,259.91
878,aimes,259.91,260.07
879,n',260.07,260.12
880,est,260.12,260.24
881,pas,260.24,260.46
882,en,260.46,260.54
883,danger,260.54,261.01
884,,261.01,261.29
885,je,261.29,261.4
886,lui,261.4,261.57
887,dessinerai,261.57,262.14
888,une,262.14,262.24
889,muselière,262.24,262.82
890,à,262.82,262.89
891,ton,262.89,263.07
892,mouton,263.07,263.41
893,,263.41,263.91
894,je,263.91,264.09
895,te,264.09,264.22
896,dessinerai,264.22,264.73
897,une,264.73,264.83
898,armure,264.83,265.18
899,pour,265.18,265.31
900,ta,265.31,265.45
901,fleur,265.45,265.8
902,,265.8,266.34
903,je,266.34,266.75
904,,266.75,267.49
905,je,267.49,267.6
906,,267.6,267.65
907,ne,267.65,267.72
908,savais,267.72,268.08
909,pas,268.08,268.19
910,trop,268.19,268.36
911,quoi,268.36,268.54
912,dire,268.54,268.91
913,,268.91,269.19
914,je,269.19,269.42
915,me,269.42,269.54
916,sentais,269.54,269.97
917,très,269.97,270.37
918,maladroit,270.37,270.91
919,,270.91,271.73
920,je,271.73,271.9
921,ne,271.9,271.99
922,savais,271.99,272.46
923,comment,272.46,272.8
924,l',272.8,272.87
925,atteindre,272.87,273.43
926,,273.43,273.75
927,où,273.75,273.9
928,le,273.9,274.04
929,rejoindre,274.04,274.69
930,,274.69,275.4
931,c',275.4,275.51
932,est,275.51,275.67
933,tellement,275.67,276.27
934,mystérieux,276.27,276.89
935,le,276.89,276.99
936,pays,276.99,277.3
937,des,277.3,277.43
938,larmes,277.43,277.87
939,,277.87,277.89
940,,277.89,283.99150041084243
941,j',283.99150041084243,284.1
942,appris,284.1,284.38
943,,284.38,284.46
944,bien,284.46,284.69
945,,284.69,284.8
946,vite,284.8,285.05
947,,285.05,285.11
948,à,285.11,285.13
949,,285.13,285.26
950,mieux,285.26,285.48
951,,285.48,285.54
952,connaître,285.54,286.02
953,,286.02,286.08
954,cette,286.08,286.37
955,fleur,286.37,286.93
956,,286.93,287.69
957,il,287.69,287.95
958,avait,287.95,288.21
959,toujours,288.21,288.77
960,eu,288.77,288.97
961,,288.97,289.17
962,sur,289.17,289.39
963,la,289.39,289.53
964,planète,289.53,290.05
965,du,290.05,290.19
966,petit,290.19,290.53
967,prince,290.53,291.13
968,,291.13,291.33
969,des,291.33,291.54
970,fleurs,291.54,292.04
971,très,292.04,292.31
972,simples,292.31,292.86
973,,292.86,293.39
974,ornées,293.39,293.83
975,d',293.83,293.95
976,un,293.95,294.1
977,seul,294.1,294.39
978,rang,294.39,294.6
979,de,294.6,294.71
980,pétales,294.71,295.34
981,,295.34,295.74
982,et,295.74,295.81
983,qui,295.81,295.98
984,ne,295.98,296.07
985,tenaient,296.07,296.4
986,point,296.4,296.66
987,de,296.66,296.83
988,place,296.83,297.35
989,,297.35,297.6
990,et,297.6,297.67
991,qui,297.67,297.8
992,ne,297.8,297.94
993,dérangeaient,297.94,298.48
994,personne,298.48,299.19
995,,299.19,300.32
996,elles,300.32,300.56
997,apparaissaient,300.56,301.23
998,un,301.23,301.31
999,matin,301.31,301.72
1000,dans,301.72,301.88
1001,l',301.88,301.96
1002,herbe,301.96,302.29
1003,,302.29,302.69
1004,et,302.69,302.78
1005,puis,302.78,303.07
1006,elles,303.07,303.19
1007,s',303.19,303.28
1008,éteignaient,303.28,303.68
1009,le,303.68,303.83
1010,soir,303.83,304.39
1011,,304.39,305.17
1012,mais,305.17,305.34
1013,celle,305.34,305.73
1014,-là,305.73,306.03
1015,,306.03,306.11
1016,avait,306.11,306.36
1017,germé,306.36,306.82
1018,un,306.82,306.94
1019,jour,306.94,307.41
1020,,307.41,307.58
1021,d',307.58,307.68
1022,une,307.68,307.91
1023,graine,307.91,308.37
1024,apportée,308.37,308.93
1025,d',308.93,309.06
1026,on,309.06,309.22
1027,ne,309.22,309.35
1028,sait,309.35,309.62
1029,où,309.62,309.82
1030,,309.82,310.24
1031,et,310.24,310.32
1032,le,310.32,310.44
1033,petit,310.44,310.75
1034,prince,310.75,311.2
1035,avait,311.2,311.53
1036,surveillé,311.53,312.06
1037,de,312.06,312.21
1038,très,312.21,312.72
1039,près,312.72,313.06
1040,cette,313.06,313.41
1041,brindille,313.41,314.03
1042,,314.03,314.13
1043,qui,314.13,314.28
1044,ne,314.28,314.37
1045,ressemblait,314.37,315.02
1046,,315.02,315.08
1047,pas,315.08,315.24
1048,,315.24,315.33
1049,aux,315.33,315.47
1050,,315.47,315.53
1051,autres,315.53,315.8
1052,brindilles,315.8,316.46
1053,,316.46,317.35
1054,ça,317.35,317.49
1055,pouvait,317.49,317.84
1056,être,317.84,318.08
1057,un,318.08,318.18
1058,nouveau,318.18,318.5
1059,genre,318.5,318.84
1060,de,318.84,318.97
1061,baobab,318.97,319.62
1062,,319.62,320.58
1063,mais,320.58,320.77
1064,l',320.77,320.8
1065,arbuste,320.8,321.4
1066,cessa,321.4,321.8
1067,vite,321.8,322.1
1068,,322.1,322.14
1069,de,322.14,322.27
1070,croître,322.27,322.83
1071,,322.83,323.29
1072,et,323.29,323.36
1073,commença,323.36,323.94
1074,de,323.94,324.07
1075,préparer,324.07,324.71
1076,,324.71,324.82
1077,une,324.82,325.04
1078,fleur,325.04,325.58
1079,,325.58,326.66
1080,le,326.66,326.77
1081,petit,326.77,327.13
1082,prince,327.13,327.68
1083,,327.68,327.84
1084,qui,327.84,328.02
1085,assistait,328.02,328.6
1086,à,328.6,328.68
1087,l',328.68,328.75
1088,installation,328.75,329.49
1089,d',329.49,329.58
1090,un,329.58,329.75
1091,bouton,329.75,330.19
1092,,330.19,330.37
1093,énorme,330.37,331.12
1094,,331.12,331.44
1095,sentait,331.44,331.95
1096,bien,331.95,332.26
1097,qu',332.26,332.37
1098,il,332.37,332.47
1099,en,332.47,332.55
1100,sortirait,332.55,333.16
1101,une,333.16,333.3
