,text,onset,offset
97,un,29.83,29.89
98,astronome,29.89,30.56
99,découvre,30.56,31.13
100,l',31.13,31.21
101,une,31.21,31.39
102,d',31.39,31.45
103,elles,31.45,31.81
104,,31.81,32.06
105,il,32.06,32.27
106,lui,32.27,32.43
107,donne,32.43,32.73
108,pour,32.73,32.96
109,nom,32.96,33.29
110,un,33.29,33.45
111,numéro,33.45,34.04
112,,34.04,34.77
113,il,34.77,35.0
114,l',35.0,35.02
115,appelle,35.02,35.37
116,par,35.37,35.53
117,exemple,35.53,36.14
118,,36.14,36.45
119,l',36.45,36.6
120,astéroïde,36.6,37.41
121,3251,37.41,39.09517354320377
122,,39.09517354320377,39.12438824964781
123,,39.12438824964781,40.18323367036611
124,j',40.18323367036611,40.3
125,ai,40.3,40.34066847731454
126,de,40.34066847731454,40.44
127,sérieuses,40.44,41.05
128,raisons,41.05,41.4
129,de,41.4,41.52
130,croire,41.52,41.91
131,que,41.91,42.01
132,la,42.01,42.17
133,planète,42.17,42.66
134,d',42.66,42.74
135,où,42.74,42.85
136,venait,42.85,43.14
137,le,43.14,43.26
138,petit,43.26,43.6
139,prince,43.6,44.09
140,,44.09,44.44
141,est,44.44,44.61
142,l',44.61,44.68
143,astéroïde,44.68,45.54
144,,45.54,45.58
145,b,45.58,45.94
146,,45.94,46.04
147,612,46.04,46.94
148,,46.94,47.9
149,cet,47.9,48.13
150,astéroïde,48.13,48.86
151,n',48.86,49.01
152,a,49.01,49.05
153,,49.05,49.11
154,été,49.11,49.34
155,aperçu,49.34,49.96
156,,49.96,50.02
157,qu',50.02,50.12
158,une,50.12,50.3
159,fois,50.3,50.54
160,au,50.54,50.63
161,télescope,50.63,51.39
162,,51.39,51.59
163,en,51.59,51.71
164,1909,51.71,52.73
165,,52.73,52.97
166,par,52.97,53.16
167,un,53.16,53.29
168,astronome,53.29,53.96
169,turc,53.96,54.57
170,,54.57,55.36
171,il,55.36,55.51
172,avait,55.51,55.76
173,fait,55.76,55.98
174,alors,55.98,56.36
175,une,56.36,56.52
176,grande,56.52,57.13
177,démonstration,57.13,57.89
178,de,57.89,58.0
179,sa,58.0,58.18
180,découverte,58.18,58.9
181,à,58.9,58.93
182,un,58.93,59.23
183,,59.23,59.28
184,congrès,59.28,59.85
185,international,59.85,60.73
186,d',60.73,60.83
187,astronomie,60.83,61.49
188,,61.49,62.16
189,mais,62.16,62.41
190,personne,62.41,62.98
191,ne,62.98,63.0
192,l',63.0,63.1
193,avait,63.1,63.28
194,cru,63.28,63.62
195,,63.62,63.83
196,à,63.83,63.95
197,cause,63.95,64.17
198,de,64.17,64.27
199,son,64.27,64.45
200,costume,64.45,65.06
201,,65.06,65.68
202,les,65.68,65.8
203,grandes,65.8,66.04
204,personnes,66.04,66.47
205,sont,66.47,66.63
206,comme,66.63,66.84
207,ça,66.84,67.04
208,,67.04,68.27
209,heureusement,68.27,68.92
210,pour,68.92,69.04
211,la,69.04,69.18
212,réputation,69.18,69.95
213,de,69.95,70.09
214,l',70.09,70.15
215,astéroïde,70.15,70.93
216,b,70.93,71.19
217,612,71.19,72.01
218,,72.01,72.48
219,un,72.48,72.64
220,dictateur,72.64,73.31
221,turc,73.31,73.72
222,,73.72,73.83
223,imposa,73.83,74.47
224,à,74.47,74.49
225,son,74.49,74.69
226,peuple,74.69,75.11
227,,75.11,75.29
228,sous,75.29,75.5
229,peine,75.5,75.89
230,de,75.89,76.03
231,mort,76.03,76.54
232,,76.54,76.83
233,de,76.83,76.98
234,s',76.98,77.13
235,habiller,77.13,77.63
236,à,77.63,77.69
237,l',77.69,77.73
238,européenne,77.73,78.5
239,,78.5,79.53
240,l',79.53,79.65
241,astronome,79.65,80.24
242,refit,80.24,80.56
243,sa,80.56,80.78
244,démonstration,80.78,81.61
245,en,81.61,81.7
246,1920,81.7,82.69
247,,82.69,82.87
248,dans,82.87,83.1
249,un,83.1,83.27
250,habit,83.27,83.59
251,très,83.59,84.14
252,élégant,84.14,84.62
253,,84.62,85.19
254,et,85.19,85.25
255,cette,85.25,85.51
256,fois,85.51,85.71
257,-ci,85.71,86.04
258,,86.04,86.32
259,tout,86.32,86.53
260,le,86.53,86.65
261,monde,86.65,86.98
262,fut,86.98,87.18
263,de,87.18,87.31
264,son,87.31,87.56
265,avis,87.56,87.83
266,,87.83,87.93
267,,87.93,88.6
268,,88.6,89.20574753286746
269,si,89.20574753286746,89.39726616400061
270,je,89.39726616400061,89.55307793170215
271,vous,89.55307793170215,89.79004166174825
272,ai,89.79004166174825,89.88
273,raconté,89.88,90.39
274,ces,90.39,90.53
275,détails,90.53,91.1
276,,91.1,91.15
277,sur,91.15,91.34
278,l',91.34,91.41
279,astéroïde,91.41,92.16
280,b,92.16,92.4
281,612,92.4,93.22
282,,93.22,93.75
283,et,93.75,93.81
284,si,93.81,94.01
285,je,94.01,94.16
286,vous,94.16,94.33
287,ai,94.33,94.48
288,confié,94.48,94.96
289,son,94.96,95.15
290,numéro,95.15,95.66
291,,95.66,95.97
292,c',95.97,96.06
293,est,96.06,96.19
294,à,96.19,96.28
295,cause,96.28,96.56
296,des,96.56,96.67
297,grandes,96.67,96.93
298,personnes,96.93,97.53
299,,97.53,98.3
300,les,98.3,98.48
301,grandes,98.48,98.7
302,personnes,98.7,99.24
303,,99.24,99.32
304,aiment,99.32,99.59
305,les,99.59,99.74
306,chiffres,99.74,100.28
307,,100.28,101.02
308,quand,101.02,101.19
309,vous,101.19,101.29
310,leur,101.29,101.48
311,parlez,101.48,101.83
312,d',101.83,101.9
313,un,101.9,101.98
314,nouvel,101.98,102.31
315,ami,102.31,102.64
316,,102.64,102.95
317,elles,102.95,103.12
318,ne,103.12,103.22
319,vous,103.22,103.37
320,questionnent,103.37,103.89
321,jamais,103.89,104.34
322,sur,104.34,104.52
323,l',104.52,104.58
324,essentiel,104.58,105.33
325,,105.33,105.97
326,elles,105.97,106.25
327,ne,106.25,106.28
328,vous,106.28,106.4
329,disent,106.4,106.66
330,jamais,106.66,107.14
331,,107.14,107.7
332,quel,107.7,107.87
333,est,107.87,107.95
334,le,107.95,108.05
335,son,108.05,108.28
336,de,108.28,108.35
337,sa,108.35,108.56
338,voix,108.56,108.77
339,,108.77,109.29
340,quels,109.29,109.46
341,sont,109.46,109.69
342,les,109.69,109.83
343,jeux,109.83,109.99
344,qu',109.99,110.06
345,il,110.06,110.17
346,préfère,110.17,110.81
347,,110.81,111.26
348,est,111.26,111.33
349,-ce,111.33,111.45
350,qu',111.45,111.52
351,il,111.52,111.65
352,collectionne,111.65,112.21
353,les,112.21,112.3
354,papillons,112.3,112.84
355,,112.84,113.66
356,elles,113.66,113.83
357,vous,113.83,114.0
358,demandent,114.0,114.54
359,,114.54,114.87
360,quel,114.87,115.06
361,âge,115.06,115.22
362,a,115.22,115.3
363,-t,115.3,115.45
364,-il,115.45,115.79
365,,115.79,116.17
366,combien,116.17,116.59
367,a,116.59,116.63
368,-t,116.63,116.78
369,-il,116.78,116.86
370,de,116.86,116.93
371,frères,116.93,117.44
372,,117.44,117.72
373,combien,117.72,118.19
374,pèse,118.19,118.43
375,-t,118.43,118.68
376,-il,118.68,118.83
377,,118.83,119.4
378,combien,119.4,119.78
379,gagne,119.78,120.05
380,son,120.05,120.29
381,père,120.29,120.69
382,,120.69,121.89
383,alors,121.89,122.17
384,,122.17,122.38
385,seulement,122.38,122.94
386,,122.94,123.04
387,elles,123.04,123.24
388,croient,123.24,123.49
389,le,123.49,123.6
390,connaître,123.6,124.21
391,,124.21,124.91
392,si,124.91,125.19
393,vous,125.19,125.29
394,dites,125.29,125.54
395,,125.54,125.61
396,aux,125.61,125.69
397,grandes,125.69,125.95
398,personnes,125.95,126.6
399,,126.6,127.05
400,j',127.05,127.36
401,ai,127.36,127.41
402,vu,127.41,127.76
403,une,127.76,127.95
404,belle,127.95,128.12
405,,128.12,128.34
406,maison,128.34,128.77
407,en,128.77,128.92
408,briques,128.92,129.17
409,roses,129.17,129.71
410,avec,129.71,130.16
411,des,130.16,130.27
412,géraniums,130.27,130.84
413,aux,130.84,130.93
414,fenêtres,130.93,131.47
415,,131.47,131.57
416,et,131.57,131.65
417,des,131.65,131.79
418,colombes,131.79,132.12
419,,132.12,132.2
420,sur,132.2,132.4
421,le,132.4,132.53
422,toit,132.53,132.78
423,,132.78,133.6
424,elles,133.6,133.86
425,ne,133.86,133.89
426,parviennent,133.89,134.28
427,pas,134.28,134.52
428,à,134.52,134.56
429,s',134.56,134.69
430,imaginer,134.69,135.16
431,cette,135.16,135.4
432,maison,135.4,135.75
433,,135.75,136.3
434,il,136.3,136.48
435,faut,136.48,136.6
436,leur,136.6,136.82
437,dire,136.82,137.22
438,,137.22,137.55
439,j',137.55,137.71
440,ai,137.71,137.87
441,vu,137.87,138.13
442,une,138.13,138.26
443,maison,138.26,138.66
444,de,138.66,138.78
445,cent,138.78,139.14
446,mille,139.14,139.34
447,francs,139.34,139.66
448,,139.66,140.41
449,alors,140.41,140.82
450,elles,140.82,140.91
451,s',140.91,141.06
452,écrient,141.06,141.52
453,,141.52,141.9
454,comme,141.9,142.22
455,,142.22,142.31
456,c',142.31,142.35
457,est,142.35,142.46
458,joli,142.46,143.33
459,,143.33,144.61
460,ainsi,144.61,145.13
461,,145.13,145.3
462,si,145.3,145.57
463,vous,145.57,145.67
464,leur,145.67,145.88
465,dites,145.88,146.29
466,,146.29,146.72
467,la,146.72,147.03
468,preuve,147.03,147.4
469,,147.4,147.45
470,que,147.45,147.57
471,le,147.57,147.7
472,petit,147.7,148.02
473,prince,148.02,148.43
474,a,148.43,148.46
475,existé,148.46,149.24
476,,149.24,149.38
477,c',149.38,149.5
478,est,149.5,149.58
479,qu',149.58,149.68
480,il,149.68,149.78
481,était,149.78,150.14
482,ravissant,150.14,150.93
483,,150.93,151.26
484,qu',151.26,151.35
485,il,151.35,151.47
486,riait,151.47,151.92
487,,151.92,152.24
488,et,152.24,152.3
489,qu',152.3,152.44
490,il,152.44,152.54
491,voulait,152.54,152.88
492,un,152.88,153.03
493,mouton,153.03,153.4
494,,153.4,154.01
495,quand,154.01,154.17
496,,154.17,154.24
497,on,154.24,154.34
498,veut,154.34,154.51
499,,154.51,154.63
500,un,154.63,154.65
501,mouton,154.65,155.08
502,,155.08,155.28
503,c',155.28,155.4
504,est,155.4,155.45
505,la,155.45,155.58
506,preuve,155.58,155.84
507,qu',155.84,155.95
508,on,155.95,156.07
509,existe,156.07,156.63
510,,156.63,157.53
511,elles,157.53,157.76
512,hausseront,157.76,158.24
513,les,158.24,158.46
514,épaules,158.46,158.96
515,,158.96,159.05
516,et,159.05,159.14
517,vous,159.14,159.28
518,traiteront,159.28,159.81
519,d',159.81,159.86
520,enfant,159.86,160.33
521,,160.33,161.13
522,mais,161.13,161.32
523,si,161.32,161.56
524,vous,161.56,161.66
525,leur,161.66,161.85
526,dites,161.85,162.25
527,,162.25,162.85
528,la,162.85,163.06
529,planète,163.06,163.63
530,d',163.63,163.67
531,où,163.67,163.8
532,il,163.8,163.95
533,venait,163.95,164.36
534,,164.36,164.44
535,est,164.44,164.57
536,l',164.57,164.65
537,astéroïde,164.65,165.36
538,,165.36,165.41
539,b,165.41,165.59
540,612,165.59,166.45
541,,166.45,167.07
542,alors,167.07,167.64
543,elles,167.64,167.82
544,seront,167.82,168.16
545,convaincues,168.16,168.94626879216003
546,,168.94626879216003,169.170248208231
547,et,169.170248208231,169.25140017057555
548,elles,169.25140017057555,169.38
549,vous,169.38,169.5
550,laisseront,169.5,169.92
551,tranquille,169.92,170.47
552,avec,170.47,170.67
553,leurs,170.67,170.8
554,questions,170.8,171.25
555,,171.25,171.86
556,elles,171.86,172.02
557,sont,172.02,172.19
558,comme,172.19,172.4
559,ça,172.4,172.59
560,,172.59,173.19
561,il,173.19,173.34
562,ne,173.34,173.45
563,faut,173.45,173.57
564,pas,173.57,173.74
565,leur,173.74,173.86
566,en,173.86,173.98
567,vouloir,173.98,174.51
568,,174.51,175.1
569,les,175.1,175.39
570,enfants,175.39,175.7
571,doivent,175.7,175.96
572,être,175.96,176.23
573,très,176.23,176.69
574,indulgents,176.69,177.32
575,envers,177.32,177.46
576,les,177.46,177.57
577,grandes,177.57,177.82
578,personnes,177.82,178.45
579,,178.45,179.35
580,mais,179.35,179.7
581,bien,179.7,179.9
582,sûr,179.9,180.37
583,,180.37,180.48
584,nous,180.48,180.82
585,qui,180.82,181.02
586,comprenons,181.02,181.44
587,la,181.44,181.67
588,vie,181.67,181.92
589,,181.92,182.19
590,nous,182.19,182.28
591,nous,182.28,182.44
592,moquons,182.44,182.79
593,bien,182.79,183.04
594,des,183.04,183.14
595,numéros,183.14,183.62
596,,183.62,184.59
597,j',184.59,184.72
598,aurais,184.72,185.14
599,aimé,185.14,185.29
600,commencer,185.29,185.78
601,cette,185.78,186.04
602,histoire,186.04,186.48
603,à,186.48,186.52
604,la,186.52,186.67
605,façon,186.67,186.98
606,des,186.98,187.11
607,contes,187.11,187.43
608,de,187.43,187.58
609,fées,187.58,187.88
610,,187.88,188.33
611,j',188.33,188.46
612,aurais,188.46,188.78
613,aimé,188.78,188.95
614,dire,188.95,189.36
615,,189.36,189.88
616,il,189.88,190.03
617,était,190.03,190.27
618,une,190.27,190.46
619,fois,190.46,190.68
620,un,190.68,190.82
621,petit,190.82,191.13
622,prince,191.13,191.65
623,qui,191.65,191.84
624,habitait,191.84,192.23
625,une,192.23,192.45
626,planète,192.45,192.94
627,,192.94,193.04
628,à,193.04,193.22
629,,193.22,193.31
630,peine,193.31,193.61
631,plus,193.61,193.76
632,grande,193.76,194.02
633,,194.02,194.07
634,que,194.07,194.22
635,lui,194.22,194.51
636,,194.51,194.88
637,et,194.88,195.01
638,qui,195.01,195.14
639,avait,195.14,195.38
640,besoin,195.38,195.75
641,d',195.75,195.82
642,un,195.82,195.96
643,ami,195.96,196.3
644,,196.3,197.35
645,pour,197.35,197.48
646,ceux,197.48,197.67
647,qui,197.67,197.82
648,comprennent,197.82,198.21
649,la,198.21,198.39
650,vie,198.39,198.65
651,,198.65,198.78
652,ça,198.78,199.05
653,aurait,199.05,199.28
654,eu,199.28,199.38
655,l',199.38,199.43
656,air,199.43,199.63
657,beaucoup,199.63,200.04
658,plus,200.04,200.25
659,vrai,200.25,200.5
660,,200.5,201.45
661,car,201.45,201.64
662,je,201.64,201.73
663,,201.73,201.79
664,n',201.79,201.81
665,aime,201.81,201.99
666,pas,201.99,202.14
667,qu',202.14,202.18
668,on,202.18,202.3
669,lise,202.3,202.55
670,mon,202.55,202.64
671,livre,202.64,202.96
672,à,202.96,203.01
673,la,203.01,203.12
674,légère,203.12,203.7
675,,203.7,204.27
676,j',204.27,204.37
677,éprouve,204.37,204.97
678,,204.97,205.05
679,tant,205.05,205.29
680,de,205.29,205.4
681,chagrin,205.4,205.94
682,à,205.94,206.02
683,raconter,206.02,206.51
684,ces,206.51,206.65
685,souvenirs,206.65,207.24
686,,207.24,207.77
687,,207.77,208.19297062040746
688,il,208.19297062040746,208.35527454509656
689,y,208.35527454509656,208.48
690,a,208.48,208.61
691,six,208.61,209.04
692,ans,209.04,209.2
693,déjà,209.2,209.58
694,que,209.58,209.67
695,mon,209.67,209.9
696,ami,209.9,210.14
697,s',210.14,210.26
698,en,210.26,210.39
699,est,210.39,210.57
700,allé,210.57,210.84
701,,210.84,210.99
702,avec,210.99,211.26
703,son,211.26,211.43
704,mouton,211.43,211.84
705,,211.84,212.78
706,si,212.78,212.95
707,j',212.95,212.98
708,essaie,212.98,213.47
709,ici,213.47,213.72
710,de,213.72,213.79
711,le,213.79,213.94
712,décrire,213.94,214.55
713,,214.55,214.85
714,c',214.85,214.96
715,est,214.96,215.09
716,afin,215.09,215.38
717,de,215.38,215.48
718,ne,215.48,215.68
719,pas,215.68,215.87
720,l',215.87,215.96
721,oublier,215.96,216.5
722,,216.5,217.18
723,c',217.18,217.33
724,est,217.33,217.41
725,triste,217.41,217.88
726,d',217.88,217.93
727,oublier,217.93,218.39
728,un,218.39,218.52
729,ami,218.52,218.82
730,,218.82,219.46
731,tout,219.46,219.59
732,le,219.59,219.65
733,,219.65,219.7
734,monde,219.7,219.93
735,,219.93,219.99
736,n',219.99,220.02
737,a,220.02,220.12
738,pas,220.12,220.38
739,eu,220.38,220.47
740,un,220.47,220.65
741,ami,220.65,220.99
742,,220.99,221.9
743,et,221.9,221.93
744,je,221.93,222.1
745,puis,222.1,222.3
746,devenir,222.3,222.81
747,comme,222.81,223.01
748,les,223.01,223.07
749,grandes,223.07,223.27
750,,223.27,223.32
751,personnes,223.32,223.79
752,,223.79,224.1
753,qui,224.1,224.23
754,ne,224.23,224.35
755,s',224.35,224.45
756,intéressent,224.45,224.9
757,plus,224.9,225.08
758,qu',225.08,225.14
759,aux,225.14,225.24
760,chiffres,225.24,225.75
761,,225.75,226.83
762,c',226.83,226.93
763,est,226.93,227.04
764,donc,227.04,227.27
765,pour,227.27,227.44
766,ça,227.44,227.67
767,,227.67,227.76
768,encore,227.76,228.2
769,que,228.2,228.35
770,j',228.35,228.48
771,ai,228.48,228.54
772,acheté,228.54,229.02
773,une,229.02,229.22
774,boîte,229.22,229.55
775,de,229.55,229.68
776,couleurs,229.68,230.17
777,,230.17,230.27
778,et,230.27,230.35
779,des,230.35,230.47
780,crayons,230.47,230.88
781,,230.88,231.79
782,c',231.79,231.94
783,est,231.94,232.04
784,dur,232.04,232.39
785,de,232.39,232.49
786,se,232.49,232.65
787,remettre,232.65,233.03
788,au,233.03,233.07
789,dessin,233.07,233.54
790,,233.54,233.66
791,à,233.66,233.8
792,mon,233.8,234.06
793,âge,234.06,234.49
794,,234.49,234.76
795,quand,234.76,235.0
796,on,235.0,235.12
797,n',235.12,235.17
798,a,235.17,235.31
799,jamais,235.31,235.85
800,fait,235.85,236.17
801,d',236.17,236.25
802,autres,236.25,236.57
803,tentatives,236.57,237.39
804,,237.39,237.55
805,que,237.55,237.68
806,celle,237.68,238.03
807,d',238.03,238.09
808,un,238.09,238.23
809,boa,238.23,238.53
810,fermé,238.53,239.07
811,,239.07,239.29
812,et,239.29,239.36
813,celle,239.36,239.69
814,d',239.69,239.75
815,un,239.75,239.84
816,boa,239.84,240.13
817,ouvert,240.13,240.64
818,,240.64,240.89
819,à,240.89,241.01
820,l',241.01,241.09
821,âge,241.09,241.29
822,,241.29,241.33
823,de,241.33,241.41
824,six,241.41,241.85
825,ans,241.85,241.96
826,,241.96,242.72
827,j',242.72,242.85
828,essaierai,242.85,243.46
829,,243.46,243.54
830,bien,243.54,243.8
831,sûr,243.8,244.32
832,,244.32,244.43
833,de,244.43,244.62
834,faire,244.62,244.83
835,des,244.83,244.98
836,portraits,244.98,245.4
837,le,245.4,245.55
838,plus,245.55,245.82
839,ressemblants,245.82,246.35
840,possible,246.35,246.98
841,,246.98,247.54
842,mais,247.54,247.67
843,je,247.67,247.83
844,ne,247.83,247.94
845,suis,247.94,248.13
846,pas,248.13,248.33
847,tout,248.33,248.54
848,à,248.54,248.6
849,fait,248.6,248.75
850,certain,248.75,249.15
851,de,249.15,249.22
852,réussir,249.22,249.91
853,,249.91,250.6
854,un,250.6,250.76
855,dessin,250.76,251.18
856,va,251.18,251.42
857,,251.42,251.72
858,et,251.72,251.81
859,l',251.81,251.88
860,autre,251.88,252.12
861,ne,252.12,252.25
862,ressemble,252.25,252.74
863,plus,252.74,253.04
864,,253.04,253.82
865,je,253.82,253.99
866,me,253.99,254.1
867,trompe,254.1,254.43
868,un,254.43,254.55
869,peu,254.55,254.72
870,aussi,254.72,255.08
871,sur,255.08,255.24
872,la,255.24,255.37
873,taille,255.37,255.81
874,,255.81,256.5
875,ici,256.5,256.86
876,,256.86,256.92
877,le,256.92,256.99
878,petit,256.99,257.25
879,prince,257.25,257.57
880,est,257.57,257.64
881,trop,257.64,257.82
882,grand,257.82,258.14
883,,258.14,258.6
884,là,258.6,258.83
885,il,258.83,258.89
886,,258.89,258.98
887,est,258.98,259.22
888,trop,259.22,259.42
889,petit,259.42,259.89
890,,259.89,260.52
891,j',260.52,260.66
892,hésite,260.66,261.05
893,aussi,261.05,261.34
894,sur,261.34,261.45
895,la,261.45,261.58
896,couleur,261.58,261.96
897,de,261.96,262.05
898,son,262.05,262.24
899,costume,262.24,262.89
900,,262.89,263.78
901,alors,263.78,264.19
902,je,264.19,264.34
903,tâtonne,264.34,264.86
904,comme,264.86,265.11
905,ci,265.11,265.4
906,et,265.4,265.49
907,comme,265.49,265.72
908,ça,265.72,265.94
909,,265.94,266.32
910,tant,266.32,266.5
911,bien,266.5,266.81
912,que,266.81,266.96
913,mal,266.96,267.34
914,,267.34,268.17
915,je,268.17,268.35
916,me,268.35,268.45
917,,268.45,268.49
918,tromperai,268.49,268.99
919,enfin,268.99,269.38
920,sur,269.38,269.54
921,certains,269.54,269.86
922,détails,269.86,270.28
923,plus,270.28,270.55
924,importants,270.55,271.03
925,,271.03,271.65
926,mais,271.65,271.77
927,ça,271.77,272.03
928,,272.03,272.3
929,il,272.3,272.47
930,faudra,272.47,272.8
931,me,272.8,272.89
932,le,272.89,273.05
933,pardonner,273.05,273.55
934,,273.55,274.4
935,mon,274.4,274.61
936,,274.61,274.65
937,ami,274.65,275.05
938,ne,275.05,275.12
939,donnait,275.12,275.52
940,jamais,275.52,276.1
941,d',276.1,276.16
942,explications,276.16,276.91
943,,276.91,277.65
944,il,277.65,277.83
945,me,277.83,277.96
946,croyait,277.96,278.29
947,peut,278.29,278.48
948,-être,278.48,278.72
949,semblable,278.72,279.19
950,à,279.19,279.26
951,lui,279.26,279.54
952,,279.54,280.3
953,mais,280.3,280.48
954,moi,280.48,280.76
955,,280.76,280.94
956,malheureusement,280.94,281.72
957,,281.72,282.13
958,je,282.13,282.33
959,ne,282.33,282.41
960,sais,282.41,282.71
961,pas,282.71,282.94
962,voir,282.94,283.12
963,les,283.12,283.24
964,moutons,283.24,283.64
965,,283.64,283.68
966,à,283.68,283.8
967,travers,283.8,284.22
968,les,284.22,284.34
969,caisses,284.34,284.78
970,,284.78,285.48
971,je,285.48,285.6
972,suis,285.6,285.83
973,peut,285.83,286.04
974,-être,286.04,286.25
975,un,286.25,286.35
976,peu,286.35,286.52
977,comme,286.52,286.69
978,les,286.69,286.77
979,grandes,286.77,287.01
980,personnes,287.01,287.56
981,,287.56,288.16
982,j',288.16,288.31
983,ai,288.31,288.42
984,dû,288.42,288.6
985,vieillir,288.6,289.12
986,,289.12,292.38
987,chaque,292.38,292.63
988,,292.63,292.73
989,jour,292.73,293.21
990,j',293.21,293.23
991,,293.23,293.32
992,apprenais,293.32,293.7
993,,293.7,293.8
994,quelque,293.8,294.04
995,,294.04,294.15
996,chose,294.15,294.45
997,sur,294.45,294.72
998,la,294.72,294.87
999,planète,294.87,295.5
1000,,295.5,295.74
1001,sur,295.74,295.96
1002,le,295.96,296.09
1003,départ,296.09,296.69
1004,,296.69,296.78
1005,sur,296.78,297.08
1006,le,297.08,297.22
1007,voyage,297.22,297.83
1008,,297.83,298.74
1009,ça,298.74,298.89
1010,,298.89,298.96
1011,venait,298.96,299.3
1012,tout,299.3,299.54
1013,doucement,299.54,300.18
1014,,300.18,300.34
1015,au,300.34,300.44
1016,hasard,300.44,300.84
1017,des,300.84,300.97
1018,réflexions,300.97,301.57
1019,,301.57,302.69
1020,c',302.69,302.84
1021,est,302.84,303.04
1022,ainsi,303.04,303.44
1023,que,303.44,303.78
1024,,303.78,303.91
1025,le,303.91,304.08
1026,troisième,304.08,304.63
1027,jour,304.63,305.03
1028,,305.03,305.36
1029,je,305.36,305.62
1030,connus,305.62,306.03
1031,le,306.03,306.23
1032,drame,306.23,306.76
1033,des,306.76,306.97
1034,baobabs,306.97,307.67
1035,,307.67,308.63
1036,cette,308.63,308.89
1037,fois,308.89,309.03
1038,-ci,309.03,309.25
1039,encore,309.25,309.68
1040,ce,309.68,309.85
1041,fut,309.85,310.03
1042,grâce,310.03,310.36
1043,au,310.36,310.42
1044,mouton,310.42,310.84
1045,,310.84,311.33
1046,car,311.33,311.57
1047,brusquement,311.57,312.22
1048,le,312.22,312.33
1049,petit,312.33,312.65
1050,prince,312.65,313.05
1051,m',313.05,313.16
1052,interrogea,313.16,313.8
1053,,313.8,314.3
1054,comme,314.3,314.68
1055,pris,314.68,315.05
1056,d',315.05,315.12
1057,un,315.12,315.32
1058,doute,315.32,315.69
1059,grave,315.69,316.3
1060,,316.3,317.39
1061,,317.39,317.5790457570924
1062,c',317.5790457570924,317.7218732108188
1063,est,317.7218732108188,317.8
1064,bien,317.8,318.09
1065,vrai,318.09,318.32
1066,n',318.32,318.37
1067,est,318.37,318.45
1068,-ce,318.45,318.57
1069,pas,318.57,318.74
1070,,318.74,319.18
1071,que,319.18,319.28
1072,les,319.28,319.42
1073,moutons,319.42,319.81
1074,mangent,319.81,320.04
1075,les,320.04,320.22
1076,arbustes,320.22,320.78
1077,,320.78,321.56
1078,oui,321.56,321.8
1079,c',321.8,321.91
1080,est,321.91,321.97
1081,vrai,321.97,322.18
1082,,322.18,323.15
1083,ah,323.15,323.45
1084,,323.45,323.84
1085,je,323.84,323.9
1086,suis,323.9,324.23
1087,content,324.23,324.7
1088,,324.7,325.45
1089,je,325.45,325.58
1090,,325.58,325.63
1091,ne,325.63,325.7
1092,compris,325.7,326.09
1093,pas,326.09,326.25
