,text,onset,offset
152,ai,50.76,50.83
153,demandé,50.83,51.26
154,si,51.26,51.43
155,mon,51.43,51.57
156,dessin,51.57,51.96
157,leur,51.96,52.12
158,faisait,52.12,52.48
159,peur,52.48,52.92
160,,52.92,54.32
161,elles,54.32,54.51
162,m',54.51,54.56
163,,54.56,54.67
164,ont,54.67,54.69
165,répondu,54.69,55.32
166,,55.32,55.81
167,pourquoi,55.81,56.3
168,un,56.3,56.43
169,chapeau,56.43,56.82
170,ferait,56.82,57.2
171,-il,57.2,57.34
172,peur,57.34,57.75
173,,57.75,58.82
174,mon,58.82,58.97
175,dessin,58.97,59.27
176,,59.27,59.35
177,ne,59.35,59.46
178,représentait,59.46,60.08
179,pas,60.08,60.32
180,un,60.32,60.41
181,chapeau,60.41,60.82
182,,60.82,61.36
183,il,61.36,61.5
184,représentait,61.5,62.18
185,un,62.18,62.27
186,serpent,62.27,62.69
187,boa,62.69,63.09
188,qui,63.09,63.3
189,digérait,63.3,63.94
190,un,63.94,64.1
191,éléphant,64.1,64.58
192,,64.58,65.53
193,j',65.53,65.66
194,ai,65.66,65.83
195,alors,65.83,66.17
196,dessiné,66.17,66.69
197,l',66.69,66.75
198,intérieur,66.75,67.29
199,du,67.29,67.4
200,serpent,67.4,67.8
201,boa,67.8,68.16
202,,68.16,68.47
203,afin,68.47,68.78
204,que,68.78,68.89
205,les,68.89,69.01
206,grandes,69.01,69.26
207,personnes,69.26,69.66
208,puissent,69.66,69.88
209,comprendre,69.88,70.52
210,,70.52,71.14
211,elles,71.14,71.49
212,ont,71.49,71.68
213,,71.68,71.83
214,toujours,71.83,72.49
215,besoin,72.49,72.85
216,d',72.85,72.91
217,explications,72.91,73.6
218,,73.6,74.43
219,mon,74.43,74.65
220,dessin,74.65,75.04
221,numéro,75.04,75.52
222,2,75.52,75.79
223,,75.79,75.97
224,était,75.97,76.23
225,comme,76.23,76.47
226,ça,76.47,76.69
227,,76.69,78.11
228,les,78.11,78.3
229,grandes,78.3,78.6
230,personnes,78.6,79.05
231,,79.05,79.1
232,m',79.1,79.13
233,ont,79.13,79.23
234,conseillé,79.23,79.85
235,de,79.85,80.04
236,laisser,80.04,80.43
237,de,80.43,80.56
238,côté,80.56,81.01
239,,81.01,81.08
240,les,81.08,81.27
241,dessins,81.27,81.69
242,de,81.69,81.8
243,serpents,81.8,82.27
244,boas,82.27,82.66
245,,82.66,82.8
246,ouverts,82.8,83.32
247,,83.32,83.43
248,ou,83.43,83.47
249,,83.47,83.51
250,fermés,83.51,83.99
251,,83.99,84.32
252,et,84.32,84.38
253,de,84.38,84.48
254,m',84.48,84.55
255,intéresser,84.55,85.13
256,plutôt,85.13,85.54
257,à,85.54,85.63
258,la,85.63,85.76
259,géographie,85.76,86.55
260,,86.55,86.79
261,à,86.79,86.87
262,l',86.87,86.92
263,histoire,86.92,87.51
264,,87.51,87.61
265,au,87.61,87.71
266,calcul,87.71,88.37
267,,88.37,88.56
268,et,88.56,88.66
269,à,88.66,88.73
270,la,88.73,88.88
271,grammaire,88.88,89.55
272,,89.55,90.52
273,c',90.52,90.65
274,est,90.65,90.84
275,ainsi,90.84,91.25
276,que,91.25,91.37
277,j',91.37,91.5
278,ai,91.5,91.54
279,abandonné,91.54,92.22
280,,92.22,92.42
281,à,92.42,92.54
282,l',92.54,92.62
283,âge,92.62,92.87
284,de,92.87,92.98
285,six,92.98,93.42
286,ans,93.42,93.59
287,,93.59,93.96
288,une,93.96,94.23
289,magnifique,94.23,95.07
290,,95.07,95.11
291,carrière,95.11,95.48
292,de,95.48,95.65
293,peintre,95.65,96.07
294,,96.07,96.74
295,j',96.74,96.89
296,,96.89,96.96
297,avais,96.96,97.23
298,été,97.23,97.46
299,découragé,97.46,98.39
300,par,98.39,98.59
301,l',98.59,98.69
302,insuccès,98.69,99.31
303,de,99.31,99.42
304,mon,99.42,99.59
305,dessin,99.59,99.96
306,numéro,99.96,100.46
307,1,100.46,100.7
308,,100.7,101.08
309,et,101.08,101.17
310,de,101.17,101.31
311,mon,101.31,101.47
312,dessin,101.47,101.82
313,numéro,101.82,102.29
314,,102.29,102.36
315,2,102.36,102.55
316,,102.55,103.58
317,les,103.58,103.74
318,grandes,103.74,104.03
319,personnes,104.03,104.65
320,ne,104.65,104.71
321,comprennent,104.71,105.19
322,jamais,105.19,105.68
323,rien,105.68,105.91
324,toutes,105.91,106.13
325,seules,106.13,106.47
326,,106.47,106.85
327,et,106.85,106.9
328,c',106.9,107.02
329,est,107.02,107.09
330,fatigant,107.09,107.75
331,,107.75,107.86
332,pour,107.86,108.03
333,les,108.03,108.27
334,enfants,108.27,108.58
335,,108.58,108.97
336,de,108.97,109.16
337,toujours,109.16,109.79
338,et,109.79,109.92
339,toujours,109.92,110.6
340,leur,110.6,110.83
341,donner,110.83,111.12
342,des,111.12,111.32
343,explications,111.32,112.06
344,,112.06,113.17
345,j',113.17,113.29
346,ai,113.29,113.41
347,donc,113.41,113.62
348,dû,113.62,113.72
349,,113.72,113.78
350,choisir,113.78,114.27
351,un,114.27,114.46
352,autre,114.46,114.74
353,métier,114.74,115.18
354,,115.18,115.58
355,et,115.58,115.62
356,j',115.62,115.74
357,ai,115.74,115.83
358,appris,115.83,116.19
359,à,116.19,116.27
360,,116.27,116.32
361,piloter,116.32,116.76
362,des,116.76,116.97
363,avions,116.97,117.31
364,,117.31,118.31
365,j',118.31,118.4
366,ai,118.4,118.55
367,volé,118.55,118.86
368,un,118.86,119.0
369,peu,119.0,119.13
370,partout,119.13,119.49
371,dans,119.49,119.65
372,le,119.65,119.75
373,monde,119.75,120.17
374,,120.17,120.67
375,et,120.67,120.7
376,la,120.7,120.85
377,géographie,120.85,121.72
378,c',121.72,121.84
379,est,121.84,121.98
380,exact,121.98,122.51
381,,122.51,122.67
382,m',122.67,122.8
383,a,122.8,122.86
384,beaucoup,122.86,123.26
385,servi,123.26,123.72
386,,123.72,124.32
387,je,124.32,124.45
388,savais,124.45,124.82
389,reconnaître,124.82,125.5
390,du,125.5,125.65
391,premier,125.65,126.21
392,coup,126.21,126.39
393,d',126.39,126.44
394,oeil,126.44,126.81
395,,126.81,127.03
396,la,127.03,127.16
397,chine,127.16,127.63
398,de,127.63,127.77
399,l',127.77,127.83
400,arizona,127.83,128.44
401,,128.44,128.98
402,c',128.98,129.1
403,est,129.1,129.17
404,très,129.17,129.57
405,utile,129.57,130.03
406,,130.03,130.1
407,si,130.1,130.34
408,l',130.34,130.38
409,on,130.38,130.46
410,s',130.46,130.49
411,est,130.49,130.65
412,égaré,130.65,131.05
413,pendant,131.05,131.32
414,la,131.32,131.45
415,nuit,131.45,131.72
416,,131.72,132.87
417,j',132.87,132.96
418,ai,132.96,133.09
419,ainsi,133.09,133.53
420,eu,133.53,133.78
421,,133.78,133.89
422,au,133.89,134.02
423,cours,134.02,134.26
424,de,134.26,134.37
425,ma,134.37,134.57
426,vie,134.57,134.79
427,,134.79,135.09
428,des,135.09,135.34
429,,135.34,135.39
430,tas,135.39,135.65
431,de,135.65,135.78
432,contacts,135.78,136.32
433,avec,136.32,136.61
434,des,136.61,136.82
435,tas,136.82,137.11
436,de,137.11,137.21
437,gens,137.21,137.42
438,sérieux,137.42,137.95
439,,137.95,138.45
440,j',138.45,138.65
441,ai,138.65,138.71
442,beaucoup,138.71,139.31
443,vécu,139.31,139.62
444,chez,139.62,139.81
445,les,139.81,139.92
446,grandes,139.92,140.2
447,personnes,140.2,140.81
448,,140.81,141.01
449,je,141.01,141.21
450,les,141.21,141.43
451,ai,141.43,141.53
452,vues,141.53,141.7
453,de,141.7,141.87
454,très,141.87,142.22
455,près,142.22,142.48
456,,142.48,143.22
457,ça,143.22,143.42
458,n',143.42,143.49
459,a,143.49,143.64
460,,143.64,143.75
461,pas,143.75,143.91
462,trop,143.91,144.2
463,amélioré,144.2,144.72
464,mon,144.72,144.91
465,opinion,144.91,145.38
466,,145.38,146.51
467,quand,146.51,146.69
468,j',146.69,146.78
469,en,146.78,146.92
470,rencontrais,146.92,147.79
471,une,147.79,147.98
472,qui,147.98,148.18
473,me,148.18,148.34
474,paraissait,148.34,148.92
475,un,148.92,149.14
476,peu,149.14,149.35
477,lucide,149.35,149.95
478,,149.95,150.27
479,je,150.27,150.47
480,faisais,150.47,150.83
481,l',150.83,150.9
482,expérience,150.9,151.63
483,sur,151.63,151.8
484,elle,151.8,152.03
485,de,152.03,152.14
486,mon,152.14,152.29
487,dessin,152.29,152.63
488,numéro,152.63,153.05
489,,153.05,153.12
490,1,153.12,153.36
491,,153.36,153.69
492,que,153.69,153.8
493,j',153.8,153.96
494,ai,153.96,154.09
495,,154.09,154.22
496,toujours,154.22,154.8
497,conservé,154.8,155.46
498,,155.46,156.11
499,je,156.11,156.31
500,voulais,156.31,156.56
501,savoir,156.56,157.01
502,si,157.01,157.18
503,elle,157.18,157.3
504,était,157.3,157.57
505,vraiment,157.57,158.08
506,compréhensive,158.08,159.02
507,,159.02,159.84
508,mais,159.84,160.16
509,toujours,160.16,160.85
510,,160.85,160.93
511,elle,160.93,161.09
512,me,161.09,161.2
513,répondait,161.2,161.78
514,,161.78,162.4
515,c',162.4,162.51
516,est,162.51,162.66
517,un,162.66,162.71
518,chapeau,162.71,163.18
519,,163.18,164.37
520,alors,164.37,165.11
521,je,165.11,165.14
522,ne,165.14,165.17
523,lui,165.17,165.4
524,parlais,165.4,165.76
525,ni,165.76,166.04
526,de,166.04,166.16
527,serpents,166.16,166.57
528,boas,166.57,166.99
529,,166.99,167.29
530,ni,167.29,167.51
531,de,167.51,167.62
532,forêts,167.62,167.96
533,vierges,167.96,168.47
534,,168.47,168.73
535,ni,168.73,168.95
536,d',168.95,169.0
537,étoiles,169.0,169.56
538,,169.56,170.18
539,je,170.18,170.38
540,me,170.38,170.61
541,mettais,170.61,170.94
542,à,170.94,171.01
543,sa,171.01,171.2
544,portée,171.2,171.68
545,,171.68,172.17
546,je,172.17,172.35
547,lui,172.35,172.49
548,parlais,172.49,172.77
549,de,172.77,172.89
550,bridge,172.89,173.37
551,,173.37,173.62
552,de,173.62,173.8
553,golf,173.8,174.35
554,,174.35,174.47
555,de,174.47,174.6
556,politique,174.6,175.2
557,,175.2,175.43
558,et,175.43,175.47
559,de,175.47,175.6
560,cravates,175.6,176.27
561,,176.27,177.09
562,et,177.09,177.14
563,la,177.14,177.28
564,grande,177.28,177.55
565,personne,177.55,178.06
566,,178.06,178.15
567,était,178.15,178.35
568,bien,178.35,178.65
569,contente,178.65,179.21
570,de,179.21,179.24
571,connaître,179.24,179.64
572,un,179.64,179.78
573,homme,179.78,180.0
574,,180.0,180.15
575,aussi,180.15,180.66
576,raisonnable,180.66,181.43
577,,181.43,184.59
578,j',184.59,184.63
579,,184.63,184.76
580,ai,184.76,184.83
581,,184.83,184.93
582,ainsi,184.93,185.23
583,,185.23,185.31
584,vécu,185.31,185.62
585,,185.62,185.78
586,seul,185.78,186.2
587,,186.2,186.4
588,sans,186.4,186.68
589,,186.68,186.72
590,personne,186.72,187.3
591,avec,187.3,187.62
592,qui,187.62,187.7
593,parler,187.7,188.08
594,véritablement,188.08,188.96
595,,188.96,189.28
596,jusqu',189.28,189.88
597,à,189.88,189.98
598,une,189.98,190.22
599,panne,190.22,190.5
600,dans,190.5,190.69
601,le,190.69,190.81
602,désert,190.81,191.24
603,du,191.24,191.35
604,sahara,191.35,191.99
605,,191.99,192.21
606,il,192.21,192.33
607,y,192.33,192.51
608,a,192.51,192.6
609,six,192.6,193.03
610,ans,193.03,193.13
611,,193.13,194.07
612,quelque,194.07,194.39
613,chose,194.39,194.7
614,s',194.7,194.74
615,,194.74,194.81
616,était,194.81,195.04
617,cassé,195.04,195.46
618,dans,195.46,195.59
619,mon,195.59,195.72
620,moteur,195.72,196.31
621,,196.31,196.85
622,et,196.85,196.97
623,comme,196.97,197.23
624,je,197.23,197.37
625,n',197.37,197.43
626,avais,197.43,197.71
627,avec,197.71,198.0
628,moi,198.0,198.25
629,ni,198.25,198.54
630,mécanicien,198.54,199.47
631,,199.47,199.73
632,ni,199.73,200.02
633,passagers,200.02,200.67
634,,200.67,201.08
635,je,201.08,201.25
636,me,201.25,201.36
637,,201.36,201.42
638,préparai,201.42,201.94
639,à,201.94,202.03
640,essayer,202.03,202.5
641,de,202.5,202.66
642,réussir,202.66,203.38
643,,203.38,203.59
644,tout,203.59,203.75
645,seul,203.75,204.18
646,,204.18,204.6
647,une,204.6,204.8
648,réparation,204.8,205.63
649,difficile,205.63,206.36
650,,206.36,207.21
651,c',207.21,207.28
652,était,207.28,207.62
653,pour,207.62,207.8
654,moi,207.8,208.06
655,une,208.06,208.26
656,question,208.26,208.75
657,de,208.75,208.97
658,,208.97,209.08
659,vie,209.08,209.27
660,ou,209.27,209.39
661,de,209.39,209.54
662,mort,209.54,209.96
663,,209.96,210.4
664,j',210.4,210.53
665,avais,210.53,210.8
666,,210.8,210.85
667,à,210.85,211.01
668,peine,211.01,211.36
669,de,211.36,211.49
670,l',211.49,211.56
671,eau,211.56,211.7
672,à,211.7,211.8
673,boire,211.8,212.17
674,,212.17,212.22
675,pour,212.22,212.47
676,huit,212.47,212.78
677,jours,212.78,213.23
678,,213.23,214.17
679,le,214.17,214.34
680,premier,214.34,214.69
681,soir,214.69,215.17
682,je,215.17,215.33
683,me,215.33,215.43
684,suis,215.43,215.66
685,donc,215.66,215.95
686,endormi,215.95,216.51
687,sur,216.51,216.73
688,le,216.73,216.85
689,sable,216.85,217.41
690,,217.41,217.54
691,à,217.54,217.68
692,mille,217.68,218.07
693,milles,218.07,218.51
694,de,218.51,218.65
695,toute,218.65,219.01
696,terre,219.01,219.34
697,habitée,219.34,219.85
698,,219.85,220.53
699,j',220.53,220.59
700,étais,220.59,220.97
701,bien,220.97,221.36
702,plus,221.36,221.62
703,isolé,221.62,222.07
704,qu',222.07,222.17
705,un,222.17,222.25
706,naufragé,222.25,222.86
707,sur,222.86,223.08
708,un,223.08,223.22
709,radeau,223.22,223.68
710,au,223.68,223.7
711,milieu,223.7,224.0
712,de,224.0,224.11
713,l',224.11,224.15
714,océan,224.15,224.61
715,,224.61,225.44
716,alors,225.44,225.98
717,,225.98,226.06
718,vous,226.06,226.24
719,imaginez,226.24,226.83
720,ma,226.83,226.99
721,surprise,226.99,227.75
722,,227.75,228.17
723,au,228.17,228.32
724,lever,228.32,228.64
725,du,228.64,228.77
726,jour,228.77,229.24
727,,229.24,229.67
728,quand,229.67,229.89
729,une,229.89,230.1
730,drôle,230.1,230.53
731,de,230.53,230.68
732,petite,230.68,231.06
733,voix,231.06,231.29
734,,231.29,231.49
735,m',231.49,231.59
736,a,231.59,231.68
737,réveillé,231.68,232.35
738,,232.35,233.2
739,elle,233.2,233.42
740,disait,233.42,233.93
741,,233.93,234.59
742,s',234.59,234.77
743,il,234.77,234.9
744,,234.9,234.94
745,vous,234.94,235.08
746,plaît,235.08,235.48
747,,235.48,235.86
748,dessine,235.86,236.27
749,-moi,236.27,236.38
750,un,236.38,236.55
751,mouton,236.55,237.07
752,,237.07,238.01
753,hein,238.01,238.42
754,,238.42,239.6
755,dessine,239.6,240.05
756,-moi,240.05,240.39
757,un,240.39,240.44
758,mouton,240.44,240.93
759,,240.93,242.02
760,j',242.02,242.11
761,ai,242.11,242.23
762,sauté,242.23,242.73
763,sur,242.73,242.96
764,mes,242.96,243.1
765,pieds,243.1,243.29
766,comme,243.29,243.51
767,si,243.51,243.64
768,j',243.64,243.74
769,avais,243.74,243.93
770,été,243.93,244.23
771,frappé,244.23,244.85
772,par,244.85,244.98
773,la,244.98,245.13
774,foudre,245.13,245.62
775,,245.62,246.1
776,j',246.1,246.23
777,ai,246.23,246.39
778,bien,246.39,246.73
779,frotté,246.73,247.14
780,mes,247.14,247.42
781,yeux,247.42,247.61
782,,247.61,247.92
783,j',247.92,248.06
784,ai,248.06,248.19
785,bien,248.19,248.57
786,regardé,248.57,249.18
787,,249.18,249.73
788,et,249.73,249.82
789,j',249.82,250.02
790,ai,250.02,250.14
791,vu,250.14,250.42
792,,250.42,250.56
793,un,250.56,250.77
794,petit,250.77,251.23
795,bonhomme,251.23,251.7
796,,251.7,251.87
797,tout,251.87,252.18
798,à,252.18,252.28
799,fait,252.28,252.61
800,extraordinaire,252.61,253.86
801,,253.86,254.0
802,qui,254.0,254.15
803,me,254.15,254.32
804,considérait,254.32,255.03
805,gravement,255.03,255.73
806,,255.73,256.53
807,voilà,256.53,257.01
808,le,257.01,257.23
809,meilleur,257.23,257.65
810,portrait,257.65,258.12
811,que,258.12,258.45
812,,258.45,258.67
813,plus,258.67,258.9
814,tard,258.9,259.39
815,,259.39,259.48
816,j',259.48,259.59
817,ai,259.59,259.68
818,réussi,259.68,260.19
819,à,260.19,260.26
820,faire,260.26,260.46
821,de,260.46,260.59
822,lui,260.59,260.87
823,,260.87,261.55
824,mais,261.55,261.75
825,mon,261.75,261.91
826,dessin,261.91,262.31
827,bien,262.31,262.53
828,sûr,262.53,262.97
829,,262.97,263.28
830,est,263.28,263.43
831,beaucoup,263.43,263.89
832,moins,263.89,264.13
833,ravissant,264.13,264.75
834,que,264.75,264.85
835,le,264.85,264.99
836,modèle,264.99,265.44
837,,265.44,266.44
838,ce,266.44,266.52
839,,266.52,266.57
840,n',266.57,266.6
841,est,266.6,266.7
842,pas,266.7,266.83
843,ma,266.83,266.98
844,faute,266.98,267.43
845,,267.43,267.87
846,j',267.87,267.98
847,avais,267.98,268.16
848,été,268.16,268.44
849,découragé,268.44,269.09
850,dans,269.09,269.25
851,ma,269.25,269.35
852,carrière,269.35,269.8
853,de,269.8,269.97
854,peintre,269.97,270.35
855,par,270.35,270.52
856,les,270.52,270.6
857,grandes,270.6,270.86
858,personnes,270.86,271.45
859,,271.45,271.66
860,à,271.66,271.77
861,l',271.77,271.84
862,âge,271.84,272.04
863,de,272.04,272.15
864,six,272.15,272.52
865,ans,272.52,272.7
866,,272.7,273.11
867,et,273.11,273.15
868,je,273.15,273.3
869,n',273.3,273.36
870,avais,273.36,273.61
871,rien,273.61,274.06
872,appris,274.06,274.42
873,à,274.42,274.49
874,dessiner,274.49,275.09
875,,275.09,275.38
876,sauf,275.38,275.79
877,les,275.79,275.94
878,boas,275.94,276.21
879,fermés,276.21,276.67
880,,276.67,276.85
881,et,276.85,276.9
882,les,276.9,277.02
883,boas,277.02,277.32
884,ouverts,277.32,277.93
885,,277.93,279.16
886,je,279.16,279.35
887,regardai,279.35,279.88
888,donc,279.88,280.18
889,cette,280.18,280.42
890,apparition,280.42,281.08
891,,281.08,281.31
892,avec,281.31,281.61
893,des,281.61,281.91
894,yeux,281.91,282.12
895,tout,282.12,282.47
896,ronds,282.47,282.87
897,d',282.87,282.95
898,étonnement,282.95,283.45
899,,283.45,284.13
900,n',284.13,284.29
901,oubliez,284.29,284.66
902,pas,284.66,284.84
903,que,284.84,284.95
904,je,284.95,285.12
905,me,285.12,285.23
906,trouvais,285.23,285.68
907,à,285.68,285.75
908,mille,285.75,286.08
909,milles,286.08,286.38
910,de,286.38,286.51
911,toute,286.51,286.86
912,région,286.86,287.26
913,habitée,287.26,287.76
914,,287.76,288.77
915,or,288.77,289.06
916,,289.06,289.1
917,mon,289.1,289.28
918,petit,289.28,289.62
919,bonhomme,289.62,290.07
920,ne,290.07,290.2
921,me,290.2,290.34
922,semblait,290.34,290.85
923,ni,290.85,291.22
924,égaré,291.22,291.78
925,,291.78,292.03
926,ni,292.03,292.25
927,mort,292.25,292.49
928,de,292.49,292.6
929,fatigue,292.6,293.16
930,,293.16,293.44
931,ni,293.44,293.65
932,mort,293.65,293.87
933,de,293.87,293.99
934,faim,293.99,294.33
935,,294.33,294.66
936,ni,294.66,294.86
937,mort,294.86,295.06
938,de,295.06,295.19
939,soif,295.19,295.71
940,,295.71,295.9
941,ni,295.9,296.18
942,mort,296.18,296.39
943,de,296.39,296.55
944,peur,296.55,296.97
945,,296.97,297.77
946,il,297.77,297.98
947,n',297.98,298.04
948,avait,298.04,298.41
949,en,298.41,298.58
950,rien,298.58,298.94
951,l',298.94,299.05
952,apparence,299.05,299.65
953,d',299.65,299.71
954,un,299.71,299.84
955,,299.84,299.89
956,enfant,299.89,300.25
957,,300.25,300.32
958,perdu,300.32,300.76
959,au,300.76,300.82
960,milieu,300.82,301.23
961,du,301.23,301.37
962,désert,301.37,301.92
963,,301.92,302.09
964,à,302.09,302.24
965,mille,302.24,302.52
966,milles,302.52,302.8
967,de,302.8,302.92
968,toute,302.92,303.16
969,région,303.16,303.5
970,habitée,303.5,304.05
971,,304.05,304.93
972,quand,304.93,305.1
973,je,305.1,305.27
974,réussis,305.27,305.81
975,enfin,305.81,306.43
976,à,306.43,306.46
977,parler,306.46,306.93
978,,306.93,307.09
979,je,307.09,307.24
980,lui,307.24,307.47
981,dis,307.47,307.73
982,,307.73,308.41
983,mais,308.41,308.75
984,,308.75,309.31
985,qu',309.31,309.4
986,est,309.4,309.54
987,-ce,309.54,309.69
988,que,309.69,309.84
989,tu,309.84,310.1
990,fais,310.1,310.32
991,là,310.32,310.5
992,,310.5,311.65
993,et,311.65,311.81
994,il,311.81,311.88
995,me,311.88,311.97
996,répéta,311.97,312.56
997,alors,312.56,312.97
998,,312.97,313.16
999,tout,313.16,313.32
1000,doucement,313.32,313.89
1001,,313.89,314.26
1002,comme,314.26,314.54
1003,une,314.54,314.7
1004,chose,314.7,315.16
1005,très,315.16,315.42
1006,sérieuse,315.42,316.11
1007,,316.11,316.79
1008,s',316.79,317.01
1009,il,317.01,317.17
1010,vous,317.17,317.34
1011,plaît,317.34,317.98
1012,,317.98,318.42
1013,dessine,318.42,318.87
1014,-moi,318.87,319.08
1015,un,319.08,319.23
1016,mouton,319.23,319.82
1017,,319.82,321.31
1018,quand,321.31,321.57
1019,le,321.57,321.6
1020,,321.6,321.68
1021,mystère,321.68,322.1
1022,est,322.1,322.21
1023,trop,322.21,322.44
1024,,322.44,322.48
1025,impressionnant,322.48,323.18
1026,,323.18,323.43
1027,on,323.43,323.54
1028,n',323.54,323.57
1029,ose,323.57,323.74
1030,pas,323.74,323.93
1031,désobéir,323.93,324.69
1032,,324.69,325.8
1033,aussi,325.8,326.28
1034,absurde,326.28,326.97
1035,que,326.97,327.08
1036,cela,327.08,327.41
1037,me,327.41,327.55
1038,semblât,327.55,328.11
1039,,328.11,328.32
1040,à,328.32,328.47
1041,mille,328.47,328.94
1042,milles,328.94,329.25
1043,de,329.25,329.43
1044,,329.43,329.55
1045,tous,329.55,329.78
1046,les,329.78,330.02
1047,endroits,330.02,330.43
1048,habités,330.43,330.97
1049,,330.97,331.29
1050,et,331.29,331.35
1051,en,331.35,331.49
1052,danger,331.49,331.97
1053,de,331.97,332.17
1054,mort,332.17,332.73
1055,,332.73,333.06
1056,je,333.06,333.23
1057,sortis,333.23,333.67
1058,de,333.67,333.77
1059,ma,333.77,333.95
1060,poche,333.95,334.38
1061,,334.38,334.44
1062,une,334.44,334.67
1063,feuille,334.67,334.92
1064,de,334.92,335.05
1065,papier,335.05,335.58
1066,,335.58,335.85
1067,et,335.85,335.93
1068,un,335.93,336.05
1069,stylographe,336.05,336.93
1070,,336.93,337.9
1071,mais,337.9,338.08
1072,je,338.08,338.22
1073,me,338.22,338.28
1074,rappelai,338.28,338.69
1075,,338.69,338.77
1076,alors,338.77,339.16
1077,que,339.16,339.26
1078,j',339.26,339.37
1079,avais,339.37,339.55
1080,surtout,339.55,340.01
1081,étudié,340.01,340.42
1082,la,340.42,340.52
1083,géographie,340.52,341.28
1084,,341.28,341.55
1085,l',341.55,341.62
1086,histoire,341.62,342.23
1087,,342.23,342.31
1088,le,342.31,342.49
1089,calcul,342.49,343.05
1090,,343.05,343.26
1091,et,343.26,343.33
1092,la,343.33,343.47
