,text,onset,offset
0,#,0.0,0.11319999999999908
1,once,0.11319999999999908,0.7282000000000011
2,when,0.7282000000000011,0.9194083255085559
3,i,0.9194083255085559,1.0248874537919548
4,was,1.0248874537919548,1.1582000000000008
5,six,1.1582000000000008,1.4640641879174012
6,years,1.4640641879174012,1.671186839819356
7,old,1.671186839819356,1.9729000000000028
8,#,1.9729000000000028,2.342100000000002
9,i,2.342100000000002,2.4804329962601415
10,saw,2.4804329962601415,2.687100000000001
11,a,2.687100000000001,2.851486218883693
12,magnificent,2.851486218883693,3.7234612920490306
13,picture,3.7234612920490306,4.2971
14,in,4.2971,4.357100000000003
15,a,4.357100000000003,4.437100000000001
16,book,4.437100000000001,4.725304993132617
17,about,4.725304993132617,4.947099999999999
18,the,4.947099999999999,5.053068673116748
19,primeval,5.053068673116748,5.634385388560311
20,forest,5.634385388560311,6.247100000000003
21,called,6.247100000000003,6.8271000000000015
22,real,6.8271000000000015,7.277099999999997
23,life,7.277099999999997,7.5671000000000035
24,stories,7.5671000000000035,8.339100000000002
25,#,8.339100000000002,9.247
26,it,9.247,9.432000000000002
27,showed,9.432000000000002,9.754796990929037
28,a,9.754796990929037,9.811999999999998
29,boa,9.811999999999998,10.17636284852101
30,constrictor,10.17636284852101,10.875704658789857
31,swallowing,10.875704658789857,11.486811754678996
32,a,11.486811754678996,11.591999999999999
33,wild,11.591999999999999,11.999880279035125
34,animal,11.999880279035125,12.4161
35,#,12.4161,13.144400000000005
36,here,13.144400000000005,13.343573135654523
37,is,13.343573135654523,13.469399999999993
38,a,13.469399999999993,13.5094
39,copy,13.5094,13.899992560384646
40,of,13.899992560384646,13.999399999999994
41,the,13.999399999999994,14.079400000000007
42,drawing,14.079400000000007,14.463700000000003
43,#,14.463700000000003,15.860399999999998
44,it,15.860399999999998,16.02319784246096
45,said,16.02319784246096,16.263999138577447
46,in,16.263999138577447,16.365399999999994
47,the,16.365399999999994,16.436527270277765
48,book,16.436527270277765,16.7551
49,#,16.7551,17.218999999999994
50,boa,17.218999999999994,17.584000000000003
51,constrictors,17.584000000000003,18.321911669186903
52,swallow,18.321911669186903,18.811869314541084
53,their,18.811869314541084,18.983999999999995
54,prey,18.983999999999995,19.45754993244968
55,whole,19.45754993244968,19.913324486267513
56,without,19.913324486267513,20.334000000000003
57,chewing,20.334000000000003,20.902199999999993
58,#,20.902199999999993,21.560599999999994
59,then,21.560599999999994,21.875600000000006
60,they,21.875600000000006,22.00599031519701
61,are,22.00599031519701,22.105599999999995
62,not,22.105599999999995,22.3056
63,able,22.3056,22.565600000000003
64,to,22.565600000000003,22.705600000000004
65,move,22.705600000000004,23.37092998201001
66,and,23.37092998201001,23.625600000000006
67,they,23.625600000000006,23.745426063879293
68,sleep,23.745426063879293,24.14948762589613
69,for,24.14948762589613,24.2556
70,the,24.2556,24.355599999999995
71,six,24.355599999999995,24.785600000000002
72,months,24.785600000000002,25.135003630815277
73,it,25.135003630815277,25.2256
74,takes,25.2256,25.495599999999996
75,for,25.495599999999996,25.605599999999995
76,digestion,25.605599999999995,26.339100000000002
77,#,26.339100000000002,27.2919
78,so,27.2919,27.776765859930137
79,i,27.776765859930137,27.886899999999997
80,thought,27.886899999999997,28.1669
81,a,28.1669,28.26632332397803
82,lot,28.26632332397803,28.486900000000006
83,about,28.486900000000006,28.736900000000006
84,the,28.736900000000006,28.854371638781117
85,adventures,28.854371638781117,29.387380948750433
86,of,29.387380948750433,29.474284640593254
87,the,29.474284640593254,29.5869
88,jungle,29.5869,30.101100000000002
89,#,30.101100000000002,30.295500000000004
90,and,30.295500000000004,30.54753128883496
91,in,30.54753128883496,30.734242777238876
92,turn,30.734242777238876,31.39356772066523
93,i,31.39356772066523,31.600499999999997
94,managed,31.600499999999997,32.1305
95,with,32.1305,32.230500000000006
96,a,32.230500000000006,32.28628202459649
97,coloured,32.28628202459649,32.6005
98,pencil,32.6005,33.1246
99,#,33.1246,33.3989
100,to,33.3989,33.5239
101,make,33.5239,33.76390000000001
102,my,33.76390000000001,34.0339
103,first,34.0339,34.4139
104,drawing,34.4139,34.8236
105,#,34.8236,35.2576
106,my,35.2576,35.46305399378531
107,drawing,35.46305399378531,35.87581773355758
108,number,35.87581773355758,36.3626
109,one,36.3626,36.647400000000005
110,#,36.647400000000005,37.186099999999996
111,it,37.186099999999996,37.311099999999996
112,looked,37.311099999999996,37.6311
113,like,37.6311,37.891099999999994
114,this,37.891099999999994,38.325599999999994
115,#,38.325599999999994,39.607600000000005
116,i,39.607600000000005,39.790911689019524
117,showed,39.790911689019524,40.102599999999995
118,my,40.102599999999995,40.2726
119,masterpiece,40.2726,40.9426
120,to,40.9426,41.0526
121,the,41.0526,41.1126
122,grownups,41.1126,41.93415699836302
123,and,41.93415699836302,42.0826
124,i,42.0826,42.242929627675224
125,asked,42.242929627675224,42.6126
126,them,42.6126,42.72879244144589
127,if,42.72879244144589,42.83777101649726
128,my,42.83777101649726,43.023942748876664
129,drawing,43.023942748876664,43.34633770007029
130,frightened,43.34633770007029,43.79259999999999
131,them,43.79259999999999,44.01090000000001
132,#,44.01090000000001,44.39
133,they,44.39,44.589122081547984
134,answered,44.589122081547984,44.94499999999999
135,me,44.94499999999999,45.18000000000001
136,#,45.18000000000001,45.738699999999994
137,why,45.738699999999994,45.90951396072924
138,would,45.90951396072924,46.212917744284965
139,anyone,46.212917744284965,46.6737
140,be,46.6737,46.810016390322616
141,frightened,46.810016390322616,47.2937
142,by,47.2937,47.44370000000001
