,text,onset,offset
0,#,0.0,0.21010000000001128
1,he,0.21010000000001128,0.31510000000002947
2,found,0.31510000000002947,0.6550999999999476
3,himself,0.6550999999999476,1.1950999999999112
4,in,1.1950999999999112,1.2851000000000568
5,the,1.2851000000000568,1.3950999999999567
6,neighborhood,1.3950999999999567,1.9050999999999476
7,of,1.9050999999999476,2.015100000000075
8,the,2.015100000000075,2.125099999999975
9,asteroids,2.125099999999975,2.885099999999966
10,three,2.885099999999966,3.095100000000002
11,two,3.095100000000002,3.2851000000000568
12,five,3.2851000000000568,3.7444000000000415
13,#,3.7444000000000415,4.013699999999972
14,three,4.013699999999972,4.22869999999989
15,two,4.22869999999989,4.3986999999999625
16,six,4.3986999999999625,4.968699999999899
17,three,4.968699999999899,5.268700000000081
18,two,5.268700000000081,5.428699999999935
19,seven,5.428699999999935,5.927899999999909
20,#,5.927899999999909,6.22219999999993
21,three,6.22219999999993,6.427200000000084
22,two,6.427200000000084,6.7771999999999935
23,eight,6.7771999999999935,7.037000000000035
24,#,7.037000000000035,7.266399999999976
25,three,7.266399999999976,7.481399999999894
26,two,7.481399999999894,7.661399999999958
27,nine,7.661399999999958,8.041400000000067
28,and,8.041400000000067,8.151399999999967
29,three,8.151399999999967,8.741400000000112
30,three,8.741400000000112,8.981399999999894
31,zero,8.981399999999894,9.375700000000052
32,#,9.375700000000052,9.8596
33,so,9.8596,10.314599999999928
34,he,10.314599999999928,10.464600000000019
35,began,10.464600000000019,10.914600000000064
36,by,10.914600000000064,11.144600000000082
37,visiting,11.144600000000082,11.654600000000073
38,them,11.654600000000073,11.86460000000011
39,to,11.86460000000011,12.054599999999937
40,learn,12.054599999999937,12.3445999999999
41,more,12.3445999999999,12.69900000000007
42,#,12.69900000000007,13.531999999999925
43,the,13.531999999999925,13.926999999999907
44,first,13.926999999999907,14.34699999999998
45,one,14.34699999999998,14.547000000000025
46,was,14.547000000000025,14.767000000000053
47,inhabited,14.767000000000053,15.277000000000044
48,by,15.277000000000044,15.507000000000062
49,a,15.507000000000062,15.547000000000025
50,king,15.547000000000025,15.986000000000104
51,#,15.986000000000104,16.704300000000103
52,the,16.704300000000103,16.799299999999903
53,king,16.799299999999903,16.979299999999967
54,was,16.979299999999967,17.299299999999903
55,sitting,17.299299999999903,17.709299999999985
56,dressed,17.709299999999985,18.27929999999992
57,in,18.27929999999992,18.40930000000003
58,purple,18.40930000000003,18.839300000000094
59,and,18.839300000000094,19.039299999999912
60,ermine,19.039299999999912,19.179300000000012
61,on,19.179300000000012,19.319300000000112
62,a,19.319300000000112,19.39930000000004
63,very,19.39930000000004,20.329300000000103
64,simple,20.329300000000103,21.089300000000094
65,yet,21.089300000000094,21.27929999999992
66,majestic,21.27929999999992,21.929300000000012
67,throne,21.929300000000012,22.301699999999983
68,#,22.301699999999983,23.029899999999998
69,ah,23.029899999999998,23.379899999999907
70,#,23.379899999999907,23.848799999999983
71,here,23.848799999999983,23.983799999999974
72,comes,23.983799999999974,24.253799999999956
73,a,24.253799999999956,24.30379999999991
74,subject,24.30379999999991,24.93380000000002
75,",",24.93380000000002,24.983799999999974
76,exclaimed,24.983799999999974,25.55379999999991
77,the,25.55379999999991,25.633800000000065
78,king,25.633800000000065,25.983799999999974
79,when,25.983799999999974,26.0938000000001
80,he,26.0938000000001,26.213799999999992
81,caught,26.213799999999992,26.513799999999947
82,sight,26.513799999999947,26.8438000000001
83,of,26.8438000000001,26.94380000000001
84,the,26.94380000000001,27.03379999999993
85,little,27.03379999999993,27.233799999999974
86,prince,27.233799999999974,27.701900000000023
87,#,27.701900000000023,28.295499999999947
88,and,28.295499999999947,28.480499999999893
89,the,28.480499999999893,28.540500000000065
90,little,28.540500000000065,28.780500000000075
91,prince,28.780500000000075,29.160499999999956
92,asked,29.160499999999956,29.420499999999947
93,himself,29.420499999999947,29.955099999999902
94,#,29.955099999999902,30.588600000000042
95,how,30.588600000000042,30.743600000000015
96,could,30.743600000000015,31.213600000000042
97,he,31.213600000000042,31.28359999999998
98,recognise,31.28359999999998,31.78359999999998
99,me,31.78359999999998,31.883600000000115
100,when,31.883600000000115,32.0136
101,he,32.0136,32.103599999999915
102,s,32.103599999999915,32.16360000000009
103,never,32.16360000000009,32.383600000000115
104,seen,32.383600000000115,32.70360000000005
105,me,32.70360000000005,32.8735999999999
106,before,32.8735999999999,33.36259999999993
107,#,33.36259999999993,34.06089999999995
108,he,34.06089999999995,34.38589999999999
109,didn,34.38589999999999,34.61590000000001
110,t,34.61590000000001,34.675899999999956
111,know,34.675899999999956,34.96589999999992
112,that,34.96589999999992,35.22589999999991
113,for,35.22589999999991,35.32590000000005
114,kings,35.32590000000005,35.94029999999998
115,#,35.94029999999998,36.2645
116,the,36.2645,36.339500000000044
117,world,36.339500000000044,36.68949999999995
118,is,36.68949999999995,36.869500000000016
119,very,36.869500000000016,37.16949999999997
120,much,37.16949999999997,37.43949999999995
121,simplified,37.43949999999995,38.25389999999993
122,#,38.25389999999993,38.50330000000008
123,to,38.50330000000008,38.61830000000009
124,them,38.61830000000009,39.028299999999945
125,all,39.028299999999945,39.278299999999945
126,men,39.278299999999945,39.55829999999992
127,are,39.55829999999992,39.658300000000054
128,subjects,39.658300000000054,40.382499999999936
129,#,40.382499999999936,41.155700000000024
130,approach,41.155700000000024,41.68069999999989
131,so,41.68069999999989,41.8107
132,that,41.8107,41.97070000000008
133,i,41.97070000000008,42.07069999999999
134,may,42.07069999999999,42.23070000000007
135,see,42.23070000000007,42.550700000000006
136,you,42.550700000000006,42.7007000000001
137,better,42.7007000000001,43.125299999999925
138,#,43.125299999999925,43.334699999999884
139,said,43.334699999999884,43.54970000000003
140,the,43.54970000000003,43.64969999999994
141,king,43.64969999999994,43.9697000000001
142,who,43.9697000000001,44.41969999999992
143,was,44.41969999999992,44.619699999999966
144,very,44.619699999999966,44.9396999999999
145,proud,44.9396999999999,45.31970000000001
146,to,45.31970000000001,45.40969999999993
147,finally,45.40969999999993,45.9396999999999
148,be,45.9396999999999,46.14969999999994
149,king,46.14969999999994,46.41969999999992
150,over,46.41969999999992,46.599699999999984
151,somebody,46.599699999999984,47.30799999999999
152,#,47.30799999999999,48.40039999999999
153,the,48.40039999999999,48.54539999999997
154,little,48.54539999999997,48.78539999999998
155,prince,48.78539999999998,49.205400000000054
156,looked,49.205400000000054,49.455400000000054
157,around,49.455400000000054,49.815399999999954
158,him,49.815399999999954,49.955400000000054
159,for,49.955400000000054,50.09539999999993
160,a,50.09539999999993,50.1253999999999
161,place,50.1253999999999,50.5154
162,to,50.5154,50.61539999999991
163,sit,50.61539999999991,51.03469999999993
164,#,51.03469999999993,51.36889999999994
165,but,51.36889999999994,51.47389999999996
166,the,51.47389999999996,51.5639000000001
