,text,onset,offset
0,#,0.0,0.3652999999999338
1,the,0.3652999999999338,0.48030000000017026
2,sixth,0.48030000000017026,0.9603000000001884
3,planet,0.9603000000001884,1.4203000000002248
4,was,1.4203000000002248,1.6003000000000611
5,ten,1.6003000000000611,1.9302999999999884
6,times,1.9302999999999884,2.3103000000000975
7,larger,2.3103000000000975,2.770300000000134
8,than,2.770300000000134,2.9302999999999884
9,the,2.9302999999999884,3.020300000000134
10,last,3.020300000000134,3.499699999999848
11,#,3.499699999999848,3.8488000000002103
12,it,3.8488000000002103,4.22380000000021
13,was,4.22380000000021,4.363800000000083
14,inhabited,4.363800000000083,4.94380000000001
15,by,4.94380000000001,5.103799999999865
16,an,5.103799999999865,5.293799999999919
17,old,5.293799999999919,5.593800000000101
18,gentleman,5.593800000000101,6.19380000000001
19,who,6.19380000000001,6.453799999999774
20,wrote,6.453799999999774,6.733799999999974
21,enormous,6.733799999999974,7.463799999999992
22,books,7.463799999999992,7.922599999999875
23,#,7.922599999999875,9.025000000000091
24,oh,9.025000000000091,9.61999999999989
25,look,9.61999999999989,9.9699999999998
26,here,9.9699999999998,10.300000000000182
27,comes,10.300000000000182,10.639999999999873
28,an,10.639999999999873,10.7199999999998
29,explorer,10.7199999999998,11.408899999999903
30,#,11.408899999999903,11.663300000000163
31,he,11.663300000000163,11.758299999999963
32,cried,11.758299999999963,12.178300000000036
33,out,12.178300000000036,12.428300000000036
34,when,12.428300000000036,12.548299999999927
35,he,12.548299999999927,12.668299999999817
36,caught,12.668299999999817,12.9683
37,sight,12.9683,13.278299999999945
38,of,13.278299999999945,13.348300000000108
39,the,13.348300000000108,13.458299999999781
40,little,13.458299999999781,13.668299999999817
41,prince,13.668299999999817,14.162400000000162
42,#,14.162400000000162,15.19990000000007
43,the,15.19990000000007,15.284900000000107
44,little,15.284900000000107,15.604899999999816
45,prince,15.604899999999816,15.974900000000162
46,sat,15.974900000000162,16.27489999999989
47,down,16.27489999999989,16.514900000000125
48,on,16.514900000000125,16.64489999999978
49,the,16.64489999999978,16.72490000000016
50,table,16.72490000000016,17.164900000000216
51,and,17.164900000000216,17.354899999999816
52,panted,17.354899999999816,17.80490000000009
53,a,17.80490000000009,17.844900000000052
54,little,17.844900000000052,18.194100000000162
55,#,18.194100000000162,18.66800000000012
56,he,18.66800000000012,18.733000000000175
57,had,18.733000000000175,18.922999999999774
58,already,18.922999999999774,19.342999999999847
59,travelled,19.342999999999847,19.77300000000014
60,so,19.77300000000014,20.092999999999847
61,far,20.092999999999847,20.532700000000204
62,#,20.532700000000204,21.211099999999988
63,where,21.211099999999988,21.35609999999997
64,do,21.35609999999997,21.436099999999897
65,you,21.436099999999897,21.516099999999824
66,come,21.516099999999824,21.796100000000024
67,from,21.796100000000024,22.095800000000054
68,#,22.095800000000054,22.40009999999984
69,the,22.40009999999984,22.54509999999982
70,old,22.54509999999982,22.72510000000011
71,gentleman,22.72510000000011,23.22510000000011
72,said,23.22510000000011,23.485099999999875
73,to,23.485099999999875,23.60510000000022
74,him,23.60510000000022,23.854699999999866
75,#,23.854699999999866,24.632900000000063
76,what,24.632900000000063,24.80789999999979
77,s,24.80789999999979,24.86790000000019
78,that,24.86790000000019,25.05789999999979
79,big,25.05789999999979,25.30789999999979
80,book,25.30789999999979,25.722099999999955
81,#,25.722099999999955,25.93159999999989
82,said,25.93159999999989,26.116599999999835
83,the,26.116599999999835,26.246599999999944
84,little,26.246599999999944,26.446600000000217
85,prince,26.446600000000217,26.921299999999974
86,#,26.921299999999974,27.120800000000145
87,what,27.120800000000145,27.52579999999989
88,do,27.52579999999989,27.6558
89,you,27.6558,27.715799999999945
90,do,27.715799999999945,27.915800000000218
91,here,27.915800000000218,28.290199999999913
92,#,28.290199999999913,28.858799999999974
93,i,28.858799999999974,28.953799999999774
94,am,28.953799999999774,29.0938000000001
95,a,29.0938000000001,29.16379999999981
96,geographer,29.16379999999981,29.833500000000186
97,#,29.833500000000186,30.072900000000118
98,said,30.072900000000118,30.247899999999845
99,the,30.247899999999845,30.397899999999936
100,old,30.397899999999936,30.577899999999772
101,gentleman,30.577899999999772,31.092599999999948
102,#,31.092599999999948,31.865800000000036
103,what,31.865800000000036,32.02079999999978
104,s,32.02079999999978,32.07079999999996
105,a,32.07079999999996,32.15079999999989
106,geographer,32.15079999999989,32.895500000000084
107,#,32.895500000000084,33.67860000000019
108,he,33.67860000000019,33.8735999999999
109,is,33.8735999999999,33.973599999999806
110,a,33.973599999999806,34.04359999999997
111,scholar,34.04359999999997,34.54359999999997
112,who,34.54359999999997,34.64359999999988
113,knows,34.64359999999988,34.953599999999824
114,the,34.953599999999824,35.06359999999995
115,location,35.06359999999995,35.61360000000013
116,of,35.61360000000013,35.733600000000024
117,the,35.733600000000024,35.82360000000017
118,seas,35.82360000000017,36.14359999999988
119,the,36.14359999999988,36.52359999999999
120,rivers,36.52359999999999,37.013600000000224
121,the,37.013600000000224,37.1235999999999
122,towns,37.1235999999999,37.733600000000024
123,the,37.733600000000024,37.80360000000019
124,mountains,37.80360000000019,38.39359999999988
125,and,38.39359999999988,38.513600000000224
126,the,38.513600000000224,38.57360000000017
127,deserts,38.57360000000017,39.177200000000084
128,#,39.177200000000084,39.84569999999985
129,that,39.84569999999985,39.97069999999985
130,s,39.97069999999985,40.0306999999998
131,very,40.0306999999998,40.320700000000215
132,interesting,40.320700000000215,40.95069999999987
133,",",40.95069999999987,41.11070000000018
134,said,41.11070000000018,41.37069999999994
135,the,41.37069999999994,41.47069999999985
136,little,41.47069999999985,41.68069999999989
137,prince,41.68069999999989,42.134399999999914
138,#,42.134399999999914,42.90259999999989
139,that,42.90259999999989,43.1576
140,really,43.1576,43.547599999999875
141,is,43.547599999999875,43.71759999999995
142,at,43.71759999999995,43.85759999999982
143,last,43.85759999999982,44.227600000000166
144,a,44.227600000000166,44.25759999999991
145,real,44.25759999999991,44.477600000000166
146,profession,44.477600000000166,45.15219999999999
147,#,45.15219999999999,45.935399999999845
148,and,45.935399999999845,46.060399999999845
149,he,46.060399999999845,46.16040000000021
150,glanced,46.16040000000021,46.65039999999999
151,around,46.65039999999999,47.0003999999999
152,at,47.0003999999999,47.12039999999979
153,the,47.12039999999979,47.20040000000017
154,planet,47.20040000000017,47.60039999999981
155,of,47.60039999999981,47.690399999999954
156,the,47.690399999999954,47.7804000000001
157,geographer,47.7804000000001,48.409599999999955
158,#,48.409599999999955,48.828599999999824
159,he,48.828599999999824,49.203599999999824
160,had,49.203599999999824,49.353599999999915
