,text,onset,offset
0,#,0.0,0.43109999999978754
1,the,0.43109999999978754,0.5061000000000604
2,fourth,0.5061000000000604,0.8760999999999513
3,planet,0.8760999999999513,1.266099999999824
4,belonged,1.266099999999824,1.646099999999933
5,to,1.646099999999933,1.7561000000000604
6,a,1.7561000000000604,1.7860999999998057
7,businessman,1.7860999999998057,2.4805999999998676
8,#,2.4805999999998676,3.0342000000000553
9,this,3.0342000000000553,3.529199999999946
10,man,3.529199999999946,3.7591999999999643
11,was,3.7591999999999643,3.9092000000000553
12,so,3.9092000000000553,4.2391999999999825
13,busy,4.2391999999999825,4.7091999999997824
14,that,4.7091999999997824,4.84920000000011
15,he,4.84920000000011,4.929200000000037
16,didn,4.929200000000037,5.2091999999997824
17,t,5.2091999999997824,5.269200000000183
18,even,5.269200000000183,5.509199999999964
19,raise,5.509199999999964,5.899199999999837
20,his,5.899199999999837,6.179200000000037
21,head,6.179200000000037,6.579200000000128
22,when,6.579200000000128,6.769200000000183
23,the,6.769200000000183,6.899199999999837
24,little,6.899199999999837,7.1392000000000735
25,prince,7.1392000000000735,7.549199999999928
26,arrived,7.549199999999928,8.078100000000177
27,#,8.078100000000177,8.83620000000019
28,good,8.83620000000019,8.96120000000019
29,morning,8.96120000000019,9.446199999999862
30,#,9.446199999999862,9.795399999999972
31,the,9.795399999999972,9.860400000000027
32,little,9.860400000000027,10.070400000000063
33,prince,10.070400000000063,10.440399999999954
34,said,10.440399999999954,10.660400000000209
35,to,10.660400000000209,10.7804000000001
36,him,10.7804000000001,11.030099999999948
37,#,11.030099999999948,11.783300000000054
38,your,11.783300000000054,11.908300000000054
39,cigarette,11.908300000000054,12.36830000000009
40,has,12.36830000000009,12.548299999999927
41,gone,12.548299999999927,12.7183
42,out,12.7183,13.077900000000227
43,#,13.077900000000227,14.23030000000017
44,three,14.23030000000017,14.60530000000017
45,and,14.60530000000017,14.875300000000152
46,two,14.875300000000152,15.17529999999988
47,make,15.17529999999988,15.545300000000225
48,five,15.545300000000225,16.245300000000043
49,five,16.245300000000043,16.52529999999979
50,five,16.52529999999979,16.785300000000007
51,and,16.785300000000007,16.905299999999897
52,seven,16.905299999999897,17.135299999999916
53,make,17.135299999999916,17.32529999999997
54,twelve,17.32529999999997,17.964100000000144
55,#,17.964100000000144,18.358200000000124
56,twelve,18.358200000000124,18.69320000000016
57,and,18.69320000000016,18.873199999999997
58,three,18.873199999999997,19.103200000000015
59,make,19.103200000000015,19.41319999999996
60,fifteen,19.41319999999996,20.01279999999997
61,#,20.01279999999997,20.571500000000015
62,good,20.571500000000015,20.666499999999814
63,morning,20.666499999999814,20.966399999999794
64,#,20.966399999999794,21.41040000000021
65,fifteen,21.41040000000021,21.97539999999981
66,and,21.97539999999981,22.205399999999827
67,seven,22.205399999999827,22.585399999999936
68,make,22.585399999999936,22.835399999999936
69,twenty,22.835399999999936,23.135400000000118
70,two,23.135400000000118,23.485400000000027
71,twenty,23.485400000000027,23.77539999999999
72,twenty,23.77539999999999,24.05540000000019
73,two,24.05540000000019,24.17540000000008
74,and,24.17540000000008,24.295399999999972
75,six,24.295399999999972,24.53540000000021
76,make,24.53540000000021,24.72539999999981
77,twenty,24.72539999999981,25.17540000000008
78,eight,25.17540000000008,25.46439999999984
79,#,25.46439999999984,25.948300000000017
80,no,25.948300000000017,26.0632999999998
81,time,26.0632999999998,26.263300000000072
82,to,26.263300000000072,26.353300000000218
83,light,26.353300000000218,26.543299999999817
84,it,26.543299999999817,26.603300000000218
85,again,26.603300000000218,26.918299999999817
86,#,26.918299999999817,27.272399999999834
87,twenty,27.272399999999834,27.557400000000143
88,six,27.557400000000143,27.967399999999998
89,and,27.967399999999998,28.127399999999852
90,five,28.127399999999852,28.547399999999925
91,make,28.547399999999925,28.85739999999987
92,thirty,28.85739999999987,29.187399999999798
93,one,29.187399999999798,29.45739999999978
94,phew,29.45739999999978,29.61740000000009
95,phew,29.61740000000009,30.267100000000028
96,#,30.267100000000028,31.060300000000097
97,then,31.060300000000097,31.285300000000007
98,that,31.285300000000007,31.55529999999999
99,makes,31.55529999999999,32.22530000000006
100,five,32.22530000000006,32.70530000000008
101,hundred,32.70530000000008,33.21529999999984
102,and,33.21529999999984,33.30529999999999
103,one,33.30529999999999,33.58530000000019
104,million,33.58530000000019,34.235299999999825
105,six,34.235299999999825,34.85530000000017
106,hundred,34.85530000000017,35.265300000000025
107,twenty,35.265300000000025,35.615299999999934
108,two,35.615299999999934,35.765300000000025
109,thousand,35.765300000000025,36.47530000000006
110,seven,36.47530000000006,36.87530000000015
111,hundred,36.87530000000015,37.22530000000006
112,thirty,37.22530000000006,37.52529999999979
113,one,37.52529999999979,37.809099999999944
114,#,37.809099999999944,39.18089999999984
115,five,39.18089999999984,39.4059000000002
116,hundred,39.4059000000002,39.70589999999993
117,million,39.70589999999993,40.05589999999984
