,text,onset,offset
0,#,0.0,0.3755999999999631
1,i,0.3755999999999631,0.5506000000000313
2,thus,0.5506000000000313,0.9805999999999813
3,learned,0.9805999999999813,1.400600000000054
4,a,1.400600000000054,1.4406000000000176
5,second,1.4406000000000176,2.100599999999986
6,very,2.100599999999986,2.490599999999972
7,important,2.490599999999972,2.9805999999999813
8,thing,2.9805999999999813,3.2749999999999773
9,#,3.2749999999999773,3.8187000000000353
10,that,3.8187000000000353,4.0236999999999625
11,his,4.0236999999999625,4.323700000000031
12,home,4.323700000000031,4.56370000000004
13,planet,4.56370000000004,5.163699999999949
14,was,5.163699999999949,5.373699999999985
15,barely,5.373699999999985,5.873699999999985
16,bigger,5.873699999999985,6.263699999999972
17,than,6.263699999999972,6.393699999999967
18,a,6.393699999999967,6.443700000000035
19,house,6.443700000000035,6.9728000000000065
20,#,6.9728000000000065,7.671100000000024
21,it,7.671100000000024,7.996099999999956
22,didn,7.996099999999956,8.226099999999974
23,t,8.226099999999974,8.296100000000024
24,surprise,8.296100000000024,8.756099999999947
25,me,8.756099999999947,8.876099999999951
26,much,8.876099999999951,9.300299999999993
27,#,9.300299999999993,9.614500000000021
28,i,9.614500000000021,9.749500000000012
29,knew,9.749500000000012,9.999500000000012
30,that,9.999500000000012,10.299499999999966
31,apart,10.299499999999966,10.709500000000048
32,from,10.709500000000048,10.879500000000007
33,the,10.879500000000007,10.97950000000003
34,large,10.97950000000003,11.399499999999989
35,planets,11.399499999999989,11.849500000000035
36,like,11.849500000000035,12.089500000000044
37,the,12.089500000000044,12.209500000000048
38,earth,12.209500000000048,12.679499999999962
39,jupiter,12.679499999999962,13.139499999999998
40,mars,13.139499999999998,13.589500000000044
41,and,13.589500000000044,13.769499999999994
42,venus,13.769499999999994,14.41719999999998
43,#,14.41719999999998,14.64160000000004
44,which,14.64160000000004,14.836599999999976
45,have,14.836599999999976,14.94659999999999
46,been,14.94659999999999,15.146600000000035
47,given,15.146600000000035,15.416600000000017
48,names,15.416600000000017,15.951400000000035
49,#,15.951400000000035,16.39530000000002
50,there,16.39530000000002,16.600299999999947
51,are,16.600299999999947,16.70029999999997
52,hundreds,16.70029999999997,17.160300000000007
53,of,17.160300000000007,17.28030000000001
54,others,17.28030000000001,17.75030000000004
55,that,17.75030000000004,17.900300000000016
56,are,17.900300000000016,17.94029999999998
57,sometimes,17.94029999999998,18.600299999999947
58,so,18.600299999999947,18.850299999999947
59,small,18.850299999999947,19.490300000000047
60,that,19.490300000000047,19.820299999999975
61,one,19.820299999999975,20.160300000000007
62,has,20.160300000000007,20.420299999999997
63,great,20.420299999999997,20.78030000000001
64,difficulty,20.78030000000001,21.350299999999947
65,in,21.350299999999947,21.45029999999997
66,spotting,21.45029999999997,21.890300000000025
67,them,21.890300000000025,22.100299999999947
68,through,22.100299999999947,22.25030000000004
69,the,22.25030000000004,22.330299999999966
70,telescope,22.330299999999966,22.903099999999995
71,#,22.903099999999995,23.825900000000047
72,when,23.825900000000047,24.0009
73,an,24.0009,24.110900000000015
74,astronomer,24.110900000000015,24.65089999999998
75,discovers,24.65089999999998,25.190900000000056
76,one,25.190900000000056,25.330900000000042
77,of,25.330900000000042,25.49090000000001
78,these,25.49090000000001,25.9058
79,#,25.9058,26.224900000000048
80,he,26.224900000000048,26.29989999999998
81,gives,26.29989999999998,26.589899999999943
82,it,26.589899999999943,26.719900000000052
83,a,26.719900000000052,26.749900000000025
84,number,26.749900000000025,27.209899999999948
85,for,27.209899999999948,27.269900000000007
86,for,27.269900000000007,27.469900000000052
87,a,27.469900000000052,27.53989999999999
88,name,27.53989999999999,27.919599999999946
89,#,27.919599999999946,28.538099999999986
90,he,28.538099999999986,28.653099999999995
91,might,28.653099999999995,28.903099999999995
92,call,28.903099999999995,29.10310000000004
93,it,29.10310000000004,29.2731
94,for,29.2731,29.413099999999986
95,example,29.413099999999986,29.99279999999999
96,#,29.99279999999999,30.411699999999996
97,asteroid,30.411699999999996,31.06669999999997
98,three_hundred_twenty-five,31.06669999999997,32.09659999999997
99,#,32.09659999999997,33.268800000000056
100,i,33.268800000000056,33.36379999999997
101,have,33.36379999999997,33.53380000000004
102,serious,33.53380000000004,34.12379999999996
103,reason,34.12379999999996,34.46379999999999
104,to,34.46379999999999,34.5838
105,believe,34.5838,35.02380000000005
106,that,35.02380000000005,35.16380000000004
107,the,35.16380000000004,35.243799999999965
108,planet,35.243799999999965,35.7038
109,from,35.7038,35.90380000000005
110,where,35.90380000000005,36.03380000000004
111,the,36.03380000000004,36.143800000000056
112,little,36.143800000000056,36.37379999999996
113,prince,36.37379999999996,36.77380000000005
114,came,36.77380000000005,37.232200000000034
115,#,37.232200000000034,37.61120000000005
116,is,37.61120000000005,37.746200000000044
117,the,37.746200000000044,37.926199999999994
118,asteroid,37.926199999999994,38.78620000000001
119,b,38.78620000000001,39.12620000000004
120,six_hundred_twelve,39.12620000000004,40.38020000000006
