,text,onset,offset
0,在,0.0,0.17816392386247376
1,沙漠,0.17816392386247376,0.7166733321093604
2,sil,0.7166733321093604,0.949082655668543
3,岩石,0.949082655668543,1.434208616780044
4,雪地,1.434208616780044,1.9297366306865575
5,上,1.9297366306865575,2.1451403939853124
6,sil,2.1451403939853124,2.2981904363291643
7,行走,2.2981904363291643,2.6609757218849617
8,了,2.6609757218849617,2.751672043273911
9,很,2.751672043273911,2.963833237871462
10,长,2.963833237871462,3.216490690392276
11,的,3.216490690392276,3.278844411347179
12,时间,3.278844411347179,3.5622704156876455
13,以后,3.5622704156876455,3.9874094221983456
14,sil,3.9874094221983456,4.63362071209461
15,小王子,4.63362071209461,5.2022086167800445
16,sil,5.2022086167800445,5.4576872871974045
17,终于,5.4576872871974045,5.775124412058727
18,发现,5.775124412058727,6.098230057006859
19,了,6.098230057006859,6.183257858308998
20,一,6.183257858308998,6.313633820305613
21,条,6.313633820305613,6.489357942996703
22,大,6.489357942996703,6.68775614603503
23,路,6.68775614603503,6.842208616780043
24,sil,6.842208616780043,7.560708239403667
25,所有,7.560708239403667,7.954208616780043
26,的,7.954208616780043,8.04253244678246
27,大,8.04253244678246,8.229593609647168
28,路,8.229593609647168,8.386208616780044
29,sil,8.386208616780044,8.642150077648374
30,都,8.642150077648374,8.795200119992225
31,是,8.795200119992225,8.93124460207565
32,通往,8.93124460207565,9.288361367544638
33,人,9.288361367544638,9.469754010322537
34,住,9.469754010322537,9.622804052666389
35,的,9.622804052666389,9.724837414228956
36,地方,9.724837414228956,10.03093749891666
37,的,10.03093749891666,10.172650501086894
38,sil,10.172650501086894,11.056939634629149
39,你们,11.056939634629149,11.266674877841096
40,好,11.266674877841096,11.67480832409137
41,sil,11.67480832409137,12.330902001641606
42,小王子,12.330902001641606,12.846737329541256
43,说,12.846737329541256,13.114208616780044
44,sil,13.114208616780044,13.923756146035029
45,这,13.923756146035029,14.09381174863931
46,是,14.09381174863931,14.25253031106997
47,一,14.25253031106997,14.394243313240203
48,个,14.394243313240203,14.615315596625766
49,sil,14.615315596625766,14.706011918014717
50,玫瑰,14.706011918014717,15.040454603136467
51,盛开,15.040454603136467,15.397571368605455
52,的,15.397571368605455,15.476930649820785
53,花园,15.476930649820785,15.920935363204174
54,sil,15.920935363204174,16.234208616780045
55,你,16.234208616780045,16.530208616780044
56,好,16.530208616780044,17.020628260045186
57,sil,17.020628260045186,17.666208616780047
58,玫瑰花,17.666208616780047,18.122208616780046
59,说道,18.122208616780046,18.51711756296285
60,sil,18.51711756296285,18.99894177034164
61,小王子,18.99894177034164,19.598559401207563
62,瞅,19.598559401207563,19.808294644419508
63,着,19.808294644419508,19.904659485895266
64,这些,19.904659485895266,20.193754010322543
65,花,20.193754010322543,20.426163333881725
66,sil,20.426163333881725,20.90231902117371
67,它们,20.90231902117371,21.08938018403842
68,全,21.08938018403842,21.30478394733717
69,都,21.30478394733717,21.401148788812932
70,和,21.401148788812932,21.531524750809545
71,他,21.531524750809545,21.678906273066588
72,的,21.678906273066588,21.74125999402149
73,那,21.74125999402149,21.871635956018107
