,text,onset,offset
0,当,0.0,0.14206659036444588
1,我,0.14206659036444588,0.2521454099470163
2,还,0.2521454099470163,0.4343448354629949
3,只有,0.4343448354629949,0.6696857600878006
4,六,0.6696857600878006,0.8860475778880251
5,岁,0.8860475778880251,1.0606553606741715
6,的,1.0606553606741715,1.1441634307023283
7,时候,1.1441634307023283,1.5771286909141518
8,sil,1.5771286909141518,2.1576477351349594
9,在,2.1576477351349594,2.336051339286022
10,一,2.336051339286022,2.4385385161387596
11,本,2.4385385161387596,2.5258424075318326
12,描写,2.5258424075318326,2.928199472212952
13,原始,2.928199472212952,3.2546401095957473
14,森林,3.2546401095957473,3.689884031885325
15,的,3.689884031885325,3.793179138322036
16,sil,3.793179138322036,4.161179138322035
17,名,4.161179138322035,4.297215450271921
18,叫,4.297215450271921,4.464231590328234
19,真实,4.464231590328234,4.836222084090024
20,的,4.836222084090024,4.904546868658516
21,故事,4.904546868658516,5.2196000419465625
22,的,5.2196000419465625,5.306903933339635
23,书,5.306903933339635,5.508082465680195
24,中,5.508082465680195,5.705179138322036
25,sil,5.705179138322036,6.047638066899405
26,看到,6.047638066899405,6.320937205173372
27,了,6.320937205173372,6.400649453836613
28,一,6.400649453836613,6.48415752386477
29,幅,6.48415752386477,6.635990378461419
30,精彩,6.635990378461419,6.969179138322035
31,的,6.969179138322035,7.0611223713320355
32,插画,7.0611223713320355,7.467275257378072
33,sil,7.467275257378072,8.02146517665584
34,画,8.02146517665584,8.24162281582098
35,的,8.24162281582098,8.443350315562647
36,sil,8.443350315562647,8.762199310215609
37,是,8.762199310215609,8.944398735731587
38,一,8.944398735731587,9.024110984394827
39,条,9.024110984394827,9.198718767180974
40,蟒蛇,9.198718767180974,9.72633793690433
41,sil,9.72633793690433,9.873179138322035
42,正在,9.873179138322035,10.105179138322036
43,吞食,10.105179138322036,10.527256244901652
44,一,10.527256244901652,10.656314171308804
45,只,10.656314171308804,10.775573506674151
46,大,10.775573506674151,10.938793825365549
47,野兽,10.938793825365549,11.299396855032589
48,sil,11.299396855032589,12.105179138322036
49,页头,12.105179138322036,12.464714014061869
50,上,12.464714014061869,12.689179138322036
51,sil,12.689179138322036,12.921179138322035
