,text,onset,offset
0,sil,0.0,0.8244664256897228
1,在,0.8244664256897228,0.9571886890933041
2,井,0.9571886890933041,1.1202474698462752
3,旁边,1.1202474698462752,1.5206122448979995
4,sil,1.5206122448979995,1.9286122448979997
5,有,1.9286122448979997,2.0720557016833867
6,一,2.0720557016833867,2.174441447737578
7,堵,2.174441447737578,2.299579581803812
8,残缺,2.299579581803812,2.6294892079784282
9,的,2.6294892079784282,2.7053305013519036
10,石墙,2.7053305013519036,3.164170326261427
11,sil,3.164170326261427,4.000612244897999
12,第二,4.000612244897999,4.16032114031358
13,天,4.16032114031358,4.31200372706053
14,晚上,4.31200372706053,4.688612244898
15,sil,4.688612244898,4.994575367421805
16,我,4.994575367421805,5.062832531457933
17,工作,5.062832531457933,5.3169008642590745
18,回来,5.3169008642590745,5.540632679710826
19,的,5.540632679710826,5.620266037752974
20,时候,5.620266037752974,5.968612244897999
21,sil,5.968612244897999,6.5846122448980005
22,我,6.5846122448980005,6.696906738114879
23,远远,6.696906738114879,6.992687782271432
24,地,6.992687782271432,7.064737010976232
25,看见,7.064737010976232,7.337765667120743
26,了,7.337765667120743,7.421191089831566
27,小王子,7.421191089831566,7.928612244898
28,sil,7.928612244898,8.232612244897998
29,耷拉,8.232612244897998,8.486761261728889
30,着,8.486761261728889,8.558810490433691
31,双腿,8.558810490433691,8.994897927331172
32,坐,8.994897927331172,9.173124966758838
33,在,9.173124966758838,9.286886906819051
34,墙,9.286886906819051,9.547013279108699
35,上,9.547013279108699,9.69869586585565
36,sil,9.69869586585565,10.233376984138648
37,我,10.233376984138648,10.335762730192839
38,听见,10.335762730192839,10.74151364974093
39,他,10.74151364974093,10.938701012511965
40,在,10.938701012511965,11.033502629228808
41,说话,11.033502629228808,11.416501160764858
42,sil,11.416501160764858,12.344612244897998
43,你,12.344612244897998,12.462262661319103
44,怎么,12.462262661319103,12.704612244898
45,不,12.704612244898,12.83388499884913
46,记得,12.83388499884913,13.1562104956864
47,了,13.1562104956864,13.277556565083959
48,呢,13.277556565083959,13.496612244898
49,sil,13.496612244898,14.286460742843762
50,绝,14.286460742843762,14.510192558295513
51,不,14.510192558295513,14.631538627693073
52,是,14.631538627693073,14.74909263242196
53,在,14.74909263242196,14.908359348506258
54,这儿,14.908359348506258,15.11313084061464
55,sil,15.11313084061464,16.144612244898003
