,text,onset,offset
0,第五,0.0,0.33934523903733327
1,天,0.33934523903733327,0.6338480725624017
2,sil,0.6338480725624017,1.261586650486477
3,还是,1.261586650486477,1.7089013470576184
4,羊,1.7089013470576184,1.9359805320929635
5,的,1.9359805320929635,2.016501563195743
6,事儿,2.016501563195743,2.217848072562402
7,sil,2.217848072562402,2.8658480725624016
8,把,2.8658480725624016,2.9734630482249282
9,小王子,2.9734630482249282,3.3822621292082697
10,的,3.3822621292082697,3.447298346637438
11,生活,3.447298346637438,3.5959525579041074
12,秘密,3.5959525579041074,4.028139752425977
13,sil,4.028139752425977,4.207763591039869
14,向,4.207763591039869,4.347126914102372
15,我,4.347126914102372,4.45242364708293
16,揭开,4.45242364708293,4.851931839862105
17,了,4.851931839862105,5.019167827537108
18,sil,5.019167827537108,5.654045188155176
19,好像,5.654045188155176,5.956164804226638
20,默默,5.956164804226638,6.216309673943311
21,地,6.216309673943311,6.295016209827057
22,思索,6.295016209827057,6.621812283259955
23,了,6.621812283259955,6.707596252536091
24,很,6.707596252536091,6.887334092924185
25,长,6.887334092924185,7.062986982394368
26,时间,7.062986982394368,7.320338890222776
27,以后,7.320338890222776,7.641848072562402
28,sil,7.641848072562402,7.888147067812437
29,得出,7.888147067812437,8.178178582984135
30,了,8.178178582984135,8.23128294491698
31,什么,8.23128294491698,8.451870294484186
32,结果,8.451870294484186,8.76232656424544
33,一样,8.76232656424544,9.033848072562401
34,sil,9.033848072562401,9.699935040087714
35,他,9.699935040087714,9.810228714871318
36,突然,9.810228714871318,10.055325769945991
37,没头没脑,10.055325769945991,10.61496404569983
38,地,10.61496404569983,10.692578113140144
39,问,10.692578113140144,10.806956738841658
40,我,10.806956738841658,11.009848072562402
41,sil,11.009848072562402,11.673848072562402
42,羊,11.673848072562402,11.953848072562401
43,sil,11.953848072562401,12.603403414005731
44,要是,12.603403414005731,13.065848072562401
45,吃,13.065848072562401,13.314184873722285
46,小,13.314184873722285,13.465328057685
47,灌木,13.465328057685,13.825848072562401
48,sil,13.825848072562401,14.35383318771445
49,它,14.35383318771445,14.468211813415964
50,也,14.468211813415964,14.566250635445835
51,要,14.566250635445835,14.696969064818994
52,吃,14.696969064818994,14.831772445110063
53,花,14.831772445110063,15.031935040087713
54,啰,15.031935040087713,15.177848072562401
55,sil,15.177848072562401,16.228825659035703
56,羊,16.228825659035703,16.5298480725624
57,sil,16.5298480725624,17.065848072562403
58,它,17.065848072562403,17.16659774597565
59,碰到,17.16659774597565,17.468884113901083
60,什么,17.468884113901083,17.685386512550377
61,吃,17.685386512550377,17.82835979467727
62,什么,17.82835979467727,18.073848072562402
63,sil,18.073848072562402,18.745848072562403
64,我,18.745848072562403,18.874107229662545
65,回答,18.874107229662545,19.213158155849175
66,sil,19.213158155849175,20.113848072562405
67,连,20.113848072562405,20.245748236796548
68,有,20.245748236796548,20.38872151892344
69,刺儿,20.38872151892344,20.56028945747571
70,的,20.56028945747571,20.65832827950558
71,花,20.65832827950558,20.79721661071456
72,也,20.79721661071456,20.92385008916981
73,吃,20.92385008916981,21.070908322214613
74,吗,21.070908322214613,21.265848072562402
75,sil,21.265848072562402,21.969848072562403
76,有,21.969848072562403,22.141165462707356
77,刺,22.141165462707356,22.357667861356653
78,的,22.357667861356653,22.439366879714875
79,也,22.439366879714875,22.58234016184177
80,吃,22.58234016184177,22.835607118752264
81,sil,22.835607118752264,23.478173777869227
82,那么,23.478173777869227,23.739610636615545
83,刺,23.739610636615545,24.145848072562405
84,sil,24.145848072562405,24.44630714541419
85,有,24.44630714541419,24.605620231212725
86,什么,24.605620231212725,24.891566795466513
87,用,24.891566795466513,25.042709979429226
88,呢,25.042709979429226,25.257848072562403
89,sil,25.257848072562403,26.3298816043415
90,我,26.3298816043415,26.497848072562405
91,不,26.497848072562405,26.611743217677375
92,知道,26.611743217677375,26.993848072562404
93,sil,26.993848072562404,27.142786837005836
94,该,27.142786837005836,27.28576011913273
95,怎么,27.28576011913273,27.510432419617846
96,回答,27.510432419617846,27.873993051311945
97,sil,27.873993051311945,28.529848072562405
